id,Sup,age,nStanze,y_age,anno
8001,113.0,74,3.0,20000.0,1950
8002,112.0,62,3.0,53000.0,1962
8003,109.0,26,3.0,141000.0,1998
8004,102.0,74,3.0,18000.0,1950
8005,84.0,34,2.0,98000.0,1990
8006,104.0,63,3.0,48000.0,1961
8007,131.0,55,4.0,82000.0,1969
8008,136.0,5,4.0,249000.0,2019
8009,99.0,45,3.0,86000.0,1979
8010,156.0,12,4.0,249000.0,2012
8011,150.0,12,4.0,237000.0,2012
8012,105.0,59,3.0,57000.0,1965
8013,142.0,2,4.0,274000.0,2022
8014,105.0,57,3.0,60000.0,1967
8015,111.0,31,3.0,136000.0,1993
8016,129.0,49,4.0,100000.0,1975
8017,114.0,56,3.0,68000.0,1968
8018,131.0,24,4.0,176000.0,2000
8019,125.0,35,3.0,132000.0,1989
8020,132.0,7,4.0,241000.0,2017
8021,151.0,66,4.0,55000.0,1958
8022,125.0,57,3.0,75000.0,1967
8023,114.0,1,3.0,212000.0,2023
8024,123.0,18,3.0,176000.0,2006
8025,133.0,61,4.0,65000.0,1963
8026,112.0,36,3.0,123000.0,1988
8027,129.0,46,4.0,111000.0,1978
8028,153.0,33,4.0,177000.0,1991
8029,130.0,24,4.0,175000.0,2000
8030,98.0,4,3.0,188000.0,2020
8031,148.0,15,4.0,230000.0,2009
8032,100.0,18,3.0,160000.0,2006
8033,145.0,21,4.0,200000.0,2003
8034,137.0,61,4.0,64000.0,1963
8035,88.0,56,2.0,59000.0,1968
8036,132.0,71,4.0,33000.0,1953
8037,117.0,20,3.0,176000.0,2004
8038,133.0,61,4.0,67000.0,1963
8039,148.0,28,4.0,188000.0,1996
8040,122.0,74,3.0,21000.0,1950
8041,87.0,1,2.0,171000.0,2023
8042,130.0,38,4.0,137000.0,1986
8043,108.0,24,3.0,150000.0,2000
8044,125.0,2,3.0,233000.0,2022
8045,128.0,28,4.0,159000.0,1996
8046,111.0,43,3.0,98000.0,1981
8047,99.0,68,3.0,32000.0,1956
8048,131.0,29,4.0,168000.0,1995
8049,116.0,7,3.0,209000.0,2017
8050,129.0,72,4.0,29000.0,1952
8051,106.0,41,3.0,102000.0,1983
8052,96.0,4,3.0,184000.0,2020
8053,105.0,20,3.0,155000.0,2004
8054,100.0,10,3.0,174000.0,2014
8055,153.0,12,4.0,249000.0,2012
8056,111.0,63,3.0,50000.0,1961
8057,133.0,4,4.0,243000.0,2020
8058,127.0,37,4.0,131000.0,1987
8059,142.0,4,4.0,265000.0,2020
8060,103.0,54,3.0,67000.0,1970
8061,95.0,52,3.0,67000.0,1972
8062,97.0,74,3.0,17000.0,1950
8063,106.0,29,3.0,137000.0,1995
8064,127.0,17,4.0,201000.0,2007
8065,73.0,73,2.0,16000.0,1951
8066,148.0,11,4.0,250000.0,2013
8067,132.0,69,4.0,37000.0,1955
8068,141.0,10,4.0,246000.0,2014
8069,104.0,48,3.0,84000.0,1976
8070,118.0,19,3.0,182000.0,2005
8071,90.0,27,3.0,120000.0,1997
8072,116.0,14,3.0,188000.0,2010
8073,127.0,21,4.0,189000.0,2003
8074,124.0,45,3.0,107000.0,1979
8075,113.0,17,3.0,175000.0,2007
8076,130.0,49,4.0,102000.0,1975
8077,134.0,39,4.0,136000.0,1985
8078,127.0,42,4.0,116000.0,1982
8079,99.0,31,3.0,116000.0,1993
8080,80.0,47,2.0,67000.0,1977
8081,128.0,32,4.0,157000.0,1992
8082,160.0,51,4.0,111000.0,1973
8083,84.0,22,2.0,121000.0,2002
8084,115.0,70,3.0,31000.0,1954
8085,109.0,36,3.0,121000.0,1988
8086,102.0,25,3.0,135000.0,1999
8087,92.0,66,3.0,37000.0,1958
8088,120.0,73,3.0,25000.0,1951
8089,114.0,49,3.0,90000.0,1975
8090,128.0,10,4.0,213000.0,2014
8091,92.0,70,3.0,26000.0,1954
8092,94.0,53,3.0,68000.0,1971
8093,117.0,36,3.0,129000.0,1988
8094,127.0,8,4.0,215000.0,2016
8095,110.0,50,3.0,80000.0,1974
8096,113.0,61,3.0,55000.0,1963
8097,146.0,1,4.0,278000.0,2023
8098,73.0,51,2.0,59000.0,1973
8099,95.0,2,3.0,187000.0,2022
8100,118.0,74,3.0,21000.0,1950
8101,120.0,15,3.0,188000.0,2009
8102,140.0,32,4.0,160000.0,1992
8103,90.0,8,3.0,157000.0,2016
8104,119.0,38,3.0,122000.0,1986
8105,123.0,25,3.0,168000.0,1999
8106,133.0,69,4.0,39000.0,1955
8107,106.0,43,3.0,99000.0,1981
8108,147.0,47,4.0,122000.0,1977
8109,103.0,2,3.0,201000.0,2022
8110,76.0,29,2.0,101000.0,1995
8111,123.0,53,3.0,82000.0,1971
8112,150.0,60,4.0,76000.0,1964
8113,120.0,9,3.0,215000.0,2015
8114,122.0,19,3.0,182000.0,2005
8115,122.0,46,3.0,105000.0,1978
8116,99.0,61,3.0,49000.0,1963
8117,92.0,29,3.0,125000.0,1995
8118,127.0,54,4.0,83000.0,1970
8119,102.0,25,3.0,134000.0,1999
8120,131.0,22,4.0,193000.0,2002
8121,133.0,19,4.0,191000.0,2005
8122,77.0,5,2.0,153000.0,2019
8123,108.0,31,3.0,128000.0,1993
8124,104.0,20,3.0,158000.0,2004
8125,119.0,63,3.0,54000.0,1961
8126,115.0,16,3.0,183000.0,2008
8127,127.0,19,4.0,192000.0,2005
8128,108.0,33,3.0,125000.0,1991
8129,117.0,32,3.0,144000.0,1992
8130,155.0,50,4.0,115000.0,1974
8131,111.0,23,3.0,157000.0,2001
8132,106.0,42,3.0,107000.0,1982
8133,118.0,55,3.0,74000.0,1969
8134,140.0,67,4.0,48000.0,1957
8135,146.0,44,4.0,130000.0,1980
8136,106.0,3,3.0,206000.0,2021
8137,120.0,36,3.0,128000.0,1988
8138,121.0,1,3.0,231000.0,2023
8139,103.0,14,3.0,172000.0,2010
8140,146.0,68,4.0,45000.0,1956
8141,116.0,12,3.0,194000.0,2012
8142,119.0,70,3.0,31000.0,1954
8143,135.0,37,4.0,142000.0,1987
8144,123.0,1,3.0,233000.0,2023
8145,155.0,74,4.0,26000.0,1950
8146,117.0,62,3.0,53000.0,1962
8147,110.0,32,3.0,130000.0,1992
8148,125.0,35,3.0,141000.0,1989
8149,138.0,57,4.0,78000.0,1967
8150,150.0,2,4.0,280000.0,2022
8151,132.0,49,4.0,103000.0,1975
8152,100.0,74,3.0,18000.0,1950
8153,144.0,14,4.0,222000.0,2010
8154,147.0,66,4.0,52000.0,1958
8155,103.0,16,3.0,160000.0,2008
8156,135.0,19,4.0,207000.0,2005
8157,118.0,54,3.0,78000.0,1970
8158,103.0,70,3.0,29000.0,1954
8159,121.0,59,3.0,67000.0,1965
8160,118.0,69,3.0,35000.0,1955
8161,102.0,64,3.0,43000.0,1960
8162,140.0,12,4.0,238000.0,2012
8163,66.0,9,2.0,129000.0,2015
8164,149.0,40,4.0,146000.0,1984
8165,143.0,47,4.0,118000.0,1977
8166,89.0,62,2.0,41000.0,1962
8167,152.0,53,4.0,102000.0,1971
8168,124.0,46,3.0,111000.0,1978
8169,111.0,72,3.0,26000.0,1952
8170,144.0,13,4.0,237000.0,2011
8171,123.0,53,3.0,81000.0,1971
8172,102.0,4,3.0,178000.0,2020
8173,134.0,72,4.0,29000.0,1952
8174,156.0,56,4.0,94000.0,1968
8175,130.0,7,4.0,231000.0,2017
8176,83.0,36,2.0,97000.0,1988
8177,105.0,4,3.0,203000.0,2020
8178,114.0,16,3.0,186000.0,2008
8179,120.0,72,3.0,27000.0,1952
8180,118.0,67,3.0,40000.0,1957
8181,107.0,21,3.0,155000.0,2003
8182,99.0,56,3.0,63000.0,1968
8183,105.0,65,3.0,43000.0,1959
8184,83.0,60,2.0,45000.0,1964
8185,131.0,68,4.0,43000.0,1956
8186,122.0,35,3.0,137000.0,1989
8187,135.0,47,4.0,107000.0,1977
8188,140.0,4,4.0,264000.0,2020
8189,136.0,3,4.0,243000.0,2021
8190,98.0,53,3.0,69000.0,1971
8191,148.0,1,4.0,285000.0,2023
8192,115.0,73,3.0,23000.0,1951
8193,115.0,11,3.0,196000.0,2013
8194,134.0,33,4.0,155000.0,1991
8195,112.0,12,3.0,187000.0,2012
8196,96.0,40,3.0,96000.0,1984
8197,114.0,30,3.0,143000.0,1994
8198,196.0,9,5.0,327000.0,2015
8199,137.0,16,4.0,217000.0,2008
8200,120.0,12,3.0,203000.0,2012
8201,109.0,25,3.0,152000.0,1999
8202,94.0,38,3.0,103000.0,1986
8203,145.0,16,4.0,229000.0,2008
8204,132.0,51,4.0,96000.0,1973
8205,96.0,40,3.0,95000.0,1984
8206,139.0,54,4.0,88000.0,1970
8207,115.0,63,3.0,54000.0,1961
8208,103.0,67,3.0,36000.0,1957
8209,91.0,26,3.0,124000.0,1998
8210,131.0,49,4.0,102000.0,1975
8211,143.0,10,4.0,241000.0,2014
8212,156.0,65,4.0,59000.0,1959
8213,92.0,38,3.0,93000.0,1986
8214,99.0,18,3.0,152000.0,2006
8215,97.0,70,3.0,28000.0,1954
8216,106.0,52,3.0,75000.0,1972
8217,111.0,43,3.0,104000.0,1981
8218,84.0,32,2.0,109000.0,1992
8219,117.0,57,3.0,67000.0,1967
8220,85.0,26,2.0,117000.0,1998
8221,116.0,41,3.0,112000.0,1983
8222,134.0,12,4.0,226000.0,2012
8223,147.0,57,4.0,84000.0,1967
8224,102.0,8,3.0,181000.0,2016
8225,119.0,57,3.0,71000.0,1967
8226,136.0,39,4.0,136000.0,1985
8227,113.0,14,3.0,187000.0,2010
8228,135.0,7,4.0,238000.0,2017
8229,103.0,16,3.0,164000.0,2008
8230,102.0,65,3.0,43000.0,1959
8231,130.0,53,4.0,93000.0,1971
8232,112.0,66,3.0,43000.0,1958
8233,77.0,20,2.0,119000.0,2004
8234,111.0,36,3.0,117000.0,1988
8235,132.0,66,4.0,46000.0,1958
8236,139.0,8,4.0,243000.0,2016
8237,151.0,6,4.0,267000.0,2018
8238,76.0,38,2.0,83000.0,1986
8239,171.0,69,5.0,49000.0,1955
8240,100.0,34,3.0,112000.0,1990
8241,126.0,31,4.0,148000.0,1993
8242,146.0,3,4.0,267000.0,2021
8243,90.0,22,3.0,136000.0,2002
8244,123.0,53,3.0,84000.0,1971
8245,105.0,30,3.0,131000.0,1994
8246,106.0,62,3.0,50000.0,1962
8247,102.0,21,3.0,146000.0,2003
8248,123.0,30,3.0,158000.0,1994
8249,91.0,7,3.0,163000.0,2017
8250,128.0,33,4.0,146000.0,1991
8251,118.0,62,3.0,54000.0,1962
8252,138.0,31,4.0,161000.0,1993
8253,115.0,63,3.0,52000.0,1961
8254,100.0,16,3.0,164000.0,2008
8255,102.0,55,3.0,65000.0,1969
8256,128.0,27,4.0,168000.0,1997
8257,121.0,9,3.0,204000.0,2015
8258,100.0,30,3.0,126000.0,1994
8259,128.0,15,4.0,209000.0,2009
8260,119.0,10,3.0,205000.0,2014
8261,140.0,60,4.0,70000.0,1964
8262,91.0,25,3.0,126000.0,1999
8263,132.0,34,4.0,151000.0,1990
8264,121.0,68,3.0,39000.0,1956
8265,102.0,16,3.0,160000.0,2008
8266,143.0,3,4.0,264000.0,2021
8267,80.0,40,2.0,78000.0,1984
8268,115.0,7,3.0,206000.0,2017
8269,100.0,31,3.0,118000.0,1993
8270,128.0,4,4.0,247000.0,2020
8271,91.0,72,3.0,20000.0,1952
8272,104.0,44,3.0,96000.0,1980
8273,116.0,12,3.0,194000.0,2012
8274,124.0,49,3.0,96000.0,1975
8275,103.0,9,3.0,177000.0,2015
8276,131.0,12,4.0,218000.0,2012
8277,128.0,63,4.0,54000.0,1961
8278,107.0,51,3.0,81000.0,1973
8279,131.0,26,4.0,172000.0,1998
8280,108.0,40,3.0,112000.0,1984
8281,104.0,74,3.0,19000.0,1950
8282,114.0,2,3.0,219000.0,2022
8283,115.0,22,3.0,161000.0,2002
8284,136.0,4,4.0,249000.0,2020
8285,97.0,46,3.0,84000.0,1978
8286,142.0,46,4.0,118000.0,1978
8287,81.0,56,2.0,51000.0,1968
8288,118.0,62,3.0,55000.0,1962
8289,127.0,41,4.0,123000.0,1983
8290,108.0,38,3.0,112000.0,1986
8291,90.0,66,3.0,34000.0,1958
8292,133.0,3,4.0,260000.0,2021
8293,115.0,15,3.0,178000.0,2009
8294,127.0,68,4.0,41000.0,1956
8295,107.0,73,3.0,22000.0,1951
8296,117.0,22,3.0,165000.0,2002
8297,130.0,30,4.0,155000.0,1994
8298,94.0,5,3.0,173000.0,2019
8299,132.0,2,4.0,244000.0,2022
8300,111.0,39,3.0,117000.0,1985
8301,123.0,51,3.0,92000.0,1973
8302,131.0,30,4.0,160000.0,1994
8303,146.0,5,4.0,270000.0,2019
8304,162.0,65,5.0,61000.0,1959
8305,137.0,61,4.0,68000.0,1963
8306,110.0,4,3.0,203000.0,2020
8307,113.0,57,3.0,66000.0,1967
8308,142.0,4,4.0,260000.0,2020
8309,107.0,24,3.0,152000.0,2000
8310,132.0,70,4.0,35000.0,1954
8311,122.0,31,3.0,150000.0,1993
8312,119.0,72,3.0,26000.0,1952
8313,102.0,22,3.0,151000.0,2002
8314,123.0,5,3.0,224000.0,2019
8315,120.0,28,3.0,154000.0,1996
8316,107.0,32,3.0,134000.0,1992
8317,114.0,31,3.0,137000.0,1993
8318,91.0,21,3.0,131000.0,2003
8319,105.0,35,3.0,114000.0,1989
8320,136.0,30,4.0,165000.0,1994
8321,98.0,15,3.0,159000.0,2009
8322,121.0,9,3.0,207000.0,2015
8323,101.0,32,3.0,124000.0,1992
8324,90.0,11,3.0,159000.0,2013
8325,103.0,23,3.0,147000.0,2001
8326,102.0,55,3.0,66000.0,1969
8327,74.0,12,2.0,136000.0,2012
8328,128.0,13,4.0,201000.0,2011
8329,141.0,71,4.0,33000.0,1953
8330,117.0,53,3.0,80000.0,1971
8331,128.0,4,4.0,238000.0,2020
8332,60.0,16,2.0,101000.0,2008
8333,139.0,26,4.0,183000.0,1998
8334,124.0,44,3.0,110000.0,1980
8335,90.0,31,3.0,111000.0,1993
8336,95.0,19,3.0,145000.0,2005
8337,147.0,22,4.0,209000.0,2002
8338,123.0,36,3.0,135000.0,1988
8339,96.0,63,3.0,42000.0,1961
8340,118.0,71,3.0,28000.0,1953
8341,121.0,35,3.0,135000.0,1989
8342,112.0,53,3.0,74000.0,1971
8343,147.0,5,4.0,272000.0,2019
8344,132.0,24,4.0,182000.0,2000
8345,130.0,64,4.0,54000.0,1960
8346,156.0,2,4.0,277000.0,2022
8347,119.0,65,3.0,48000.0,1959
8348,106.0,59,3.0,58000.0,1965
8349,113.0,74,3.0,20000.0,1950
8350,99.0,69,3.0,29000.0,1955
8351,124.0,73,3.0,26000.0,1951
8352,126.0,34,4.0,142000.0,1990
8353,143.0,57,4.0,79000.0,1967
8354,117.0,71,3.0,29000.0,1953
8355,112.0,39,3.0,114000.0,1985
8356,86.0,63,2.0,40000.0,1961
8357,81.0,63,2.0,38000.0,1961
8358,95.0,52,3.0,70000.0,1972
8359,90.0,55,3.0,60000.0,1969
8360,110.0,8,3.0,201000.0,2016
8361,148.0,72,4.0,33000.0,1952
8362,129.0,50,4.0,96000.0,1974
8363,127.0,72,4.0,28000.0,1952
8364,145.0,39,4.0,150000.0,1985
8365,106.0,19,3.0,162000.0,2005
8366,95.0,47,3.0,81000.0,1977
8367,105.0,50,3.0,80000.0,1974
8368,117.0,42,3.0,109000.0,1982
8369,133.0,23,4.0,181000.0,2001
8370,108.0,25,3.0,152000.0,1999
8371,104.0,59,3.0,57000.0,1965
8372,131.0,5,4.0,238000.0,2019
8373,115.0,73,3.0,23000.0,1951
8374,100.0,57,3.0,61000.0,1967
8375,106.0,59,3.0,58000.0,1965
8376,141.0,71,4.0,34000.0,1953
8377,123.0,40,3.0,119000.0,1984
8378,94.0,26,3.0,131000.0,1998
8379,70.0,38,2.0,77000.0,1986
8380,121.0,4,3.0,222000.0,2020
8381,140.0,5,4.0,257000.0,2019
8382,111.0,31,3.0,129000.0,1993
8383,126.0,38,4.0,134000.0,1986
8384,129.0,73,4.0,26000.0,1951
8385,116.0,46,3.0,101000.0,1978
8386,124.0,4,3.0,229000.0,2020
8387,101.0,6,3.0,188000.0,2018
8388,119.0,60,3.0,62000.0,1964
8389,125.0,72,3.0,29000.0,1952
8390,145.0,35,4.0,161000.0,1989
8391,135.0,45,4.0,117000.0,1979
8392,110.0,42,3.0,110000.0,1982
8393,123.0,30,3.0,149000.0,1994
8394,99.0,15,3.0,159000.0,2009
8395,112.0,14,3.0,172000.0,2010
8396,122.0,38,3.0,124000.0,1986
8397,111.0,19,3.0,163000.0,2005
8398,111.0,13,3.0,180000.0,2011
8399,136.0,42,4.0,124000.0,1982
8400,102.0,53,3.0,70000.0,1971
8401,102.0,8,3.0,183000.0,2016
8402,113.0,14,3.0,179000.0,2010
8403,110.0,70,3.0,30000.0,1954
8404,131.0,40,4.0,134000.0,1984
8405,127.0,39,4.0,129000.0,1985
8406,121.0,42,3.0,112000.0,1982
8407,108.0,26,3.0,149000.0,1998
8408,134.0,70,4.0,36000.0,1954
8409,120.0,27,3.0,160000.0,1997
8410,122.0,46,3.0,106000.0,1978
8411,116.0,61,3.0,60000.0,1963
8412,102.0,40,3.0,105000.0,1984
8413,138.0,41,4.0,129000.0,1983
8414,108.0,49,3.0,83000.0,1975
8415,132.0,26,4.0,170000.0,1998
8416,122.0,52,3.0,82000.0,1972
8417,123.0,56,3.0,76000.0,1968
8418,118.0,44,3.0,108000.0,1980
8419,98.0,67,3.0,37000.0,1957
8420,143.0,19,4.0,210000.0,2005
8421,123.0,9,3.0,207000.0,2015
8422,123.0,45,3.0,106000.0,1979
8423,126.0,52,4.0,90000.0,1972
8424,96.0,9,3.0,180000.0,2015
8425,111.0,34,3.0,127000.0,1990
8426,93.0,34,3.0,111000.0,1990
8427,125.0,45,3.0,109000.0,1979
8428,114.0,5,3.0,209000.0,2019
8429,98.0,52,3.0,70000.0,1972
8430,82.0,9,2.0,146000.0,2015
8431,82.0,6,2.0,158000.0,2018
8432,99.0,26,3.0,134000.0,1998
8433,95.0,63,3.0,44000.0,1961
8434,105.0,52,3.0,77000.0,1972
8435,100.0,44,3.0,88000.0,1980
8436,96.0,14,3.0,149000.0,2010
8437,123.0,43,3.0,115000.0,1981
8438,114.0,62,3.0,55000.0,1962
8439,151.0,62,4.0,69000.0,1962
8440,130.0,64,4.0,52000.0,1960
8441,84.0,74,2.0,16000.0,1950
8442,62.0,17,2.0,103000.0,2007
8443,139.0,64,4.0,58000.0,1960
8444,122.0,14,3.0,199000.0,2010
8445,160.0,22,4.0,223000.0,2002
8446,100.0,57,3.0,57000.0,1967
8447,122.0,43,3.0,110000.0,1981
8448,121.0,3,3.0,230000.0,2021
8449,100.0,66,3.0,36000.0,1958
8450,91.0,7,3.0,165000.0,2017
8451,134.0,56,4.0,83000.0,1968
8452,124.0,7,3.0,219000.0,2017
8453,131.0,7,4.0,231000.0,2017
8454,113.0,23,3.0,163000.0,2001
8455,93.0,31,3.0,112000.0,1993
8456,87.0,58,2.0,48000.0,1966
8457,115.0,49,3.0,91000.0,1975
8458,178.0,71,5.0,41000.0,1953
8459,142.0,5,4.0,264000.0,2019
8460,90.0,58,3.0,51000.0,1966
8461,98.0,65,3.0,40000.0,1959
8462,109.0,9,3.0,196000.0,2015
8463,116.0,69,3.0,35000.0,1955
8464,119.0,12,3.0,201000.0,2012
8465,146.0,13,4.0,242000.0,2011
8466,140.0,28,4.0,184000.0,1996
8467,101.0,34,3.0,118000.0,1990
8468,126.0,12,4.0,206000.0,2012
8469,129.0,41,4.0,122000.0,1983
8470,79.0,46,2.0,70000.0,1978
8471,120.0,23,3.0,171000.0,2001
8472,127.0,31,4.0,155000.0,1993
8473,100.0,6,3.0,181000.0,2018
8474,99.0,20,3.0,153000.0,2004
8475,132.0,61,4.0,63000.0,1963
8476,137.0,46,4.0,117000.0,1978
8477,125.0,58,3.0,71000.0,1966
8478,128.0,41,4.0,124000.0,1983
8479,153.0,2,4.0,290000.0,2022
8480,115.0,28,3.0,149000.0,1996
8481,94.0,73,3.0,21000.0,1951
8482,125.0,71,3.0,30000.0,1953
8483,108.0,34,3.0,116000.0,1990
8484,123.0,57,3.0,72000.0,1967
8485,127.0,62,4.0,60000.0,1962
8486,117.0,47,3.0,95000.0,1977
8487,102.0,68,3.0,33000.0,1956
8488,137.0,16,4.0,206000.0,2008
8489,107.0,42,3.0,99000.0,1982
8490,117.0,44,3.0,104000.0,1980
8491,118.0,44,3.0,107000.0,1980
8492,86.0,26,2.0,117000.0,1998
8493,97.0,15,3.0,156000.0,2009
8494,132.0,12,4.0,209000.0,2012
8495,131.0,16,4.0,207000.0,2008
8496,81.0,71,2.0,21000.0,1953
8497,160.0,74,4.0,27000.0,1950
8498,124.0,56,3.0,74000.0,1968
8499,139.0,32,4.0,160000.0,1992
8500,126.0,23,4.0,174000.0,2001
8501,111.0,9,3.0,197000.0,2015
8502,95.0,62,3.0,46000.0,1962
8503,112.0,27,3.0,151000.0,1997
8504,83.0,35,2.0,92000.0,1989
8505,83.0,74,2.0,16000.0,1950
8506,115.0,48,3.0,90000.0,1976
8507,118.0,66,3.0,43000.0,1958
8508,140.0,71,4.0,35000.0,1953
8509,105.0,16,3.0,171000.0,2008
8510,126.0,62,4.0,58000.0,1962
8511,99.0,65,3.0,38000.0,1959
8512,83.0,29,2.0,110000.0,1995
8513,157.0,63,4.0,68000.0,1961
8514,135.0,7,4.0,228000.0,2017
8515,131.0,31,4.0,151000.0,1993
8516,118.0,57,3.0,69000.0,1967
8517,118.0,19,3.0,173000.0,2005
8518,115.0,6,3.0,206000.0,2018
8519,101.0,61,3.0,52000.0,1963
8520,85.0,56,2.0,53000.0,1968
8521,145.0,4,4.0,254000.0,2020
8522,124.0,37,3.0,131000.0,1987
8523,153.0,35,4.0,169000.0,1989
8524,134.0,46,4.0,116000.0,1978
8525,84.0,73,2.0,18000.0,1951
8526,122.0,26,3.0,156000.0,1998
8527,121.0,34,3.0,138000.0,1990
8528,126.0,48,4.0,100000.0,1976
8529,128.0,66,4.0,49000.0,1958
8530,138.0,59,4.0,74000.0,1965
8531,116.0,24,3.0,160000.0,2000
8532,132.0,16,4.0,204000.0,2008
8533,141.0,35,4.0,159000.0,1989
8534,120.0,50,3.0,88000.0,1974
8535,131.0,71,4.0,32000.0,1953
8536,121.0,55,3.0,77000.0,1969
8537,94.0,72,3.0,23000.0,1952
8538,102.0,65,3.0,39000.0,1959
8539,109.0,63,3.0,48000.0,1961
8540,105.0,7,3.0,184000.0,2017
8541,129.0,13,4.0,207000.0,2011
8542,151.0,7,4.0,269000.0,2017
8543,155.0,45,4.0,130000.0,1979
8544,116.0,7,3.0,203000.0,2017
8545,138.0,46,4.0,116000.0,1978
8546,95.0,42,3.0,95000.0,1982
8547,129.0,34,4.0,143000.0,1990
8548,120.0,62,3.0,56000.0,1962
8549,159.0,20,4.0,225000.0,2004
8550,95.0,60,3.0,50000.0,1964
8551,123.0,46,3.0,104000.0,1978
8552,151.0,31,4.0,181000.0,1993
8553,142.0,14,4.0,226000.0,2010
8554,110.0,50,3.0,84000.0,1974
8555,137.0,44,4.0,117000.0,1980
8556,96.0,31,3.0,116000.0,1993
8557,122.0,54,3.0,80000.0,1970
8558,138.0,65,4.0,54000.0,1959
8559,113.0,72,3.0,26000.0,1952
8560,137.0,55,4.0,86000.0,1969
8561,152.0,8,4.0,258000.0,2016
8562,113.0,71,3.0,29000.0,1953
8563,148.0,5,4.0,265000.0,2019
8564,124.0,49,3.0,98000.0,1975
8565,118.0,50,3.0,89000.0,1974
8566,107.0,40,3.0,110000.0,1984
8567,136.0,1,4.0,252000.0,2023
8568,130.0,14,4.0,206000.0,2010
8569,129.0,66,4.0,48000.0,1958
8570,144.0,10,4.0,250000.0,2014
8571,139.0,34,4.0,156000.0,1990
8572,100.0,15,3.0,161000.0,2009
8573,102.0,54,3.0,67000.0,1970
8574,97.0,25,3.0,139000.0,1999
8575,157.0,74,4.0,27000.0,1950
8576,162.0,30,5.0,192000.0,1994
8577,120.0,19,3.0,179000.0,2005
8578,129.0,50,4.0,96000.0,1974
8579,129.0,15,4.0,196000.0,2009
8580,82.0,61,2.0,43000.0,1963
8581,116.0,49,3.0,92000.0,1975
8582,89.0,52,2.0,63000.0,1972
8583,149.0,72,4.0,34000.0,1952
8584,126.0,6,4.0,224000.0,2018
8585,117.0,51,3.0,88000.0,1973
8586,102.0,63,3.0,45000.0,1961
8587,108.0,41,3.0,107000.0,1983
8588,91.0,27,3.0,118000.0,1997
8589,132.0,1,4.0,250000.0,2023
8590,139.0,74,4.0,24000.0,1950
8591,123.0,16,3.0,205000.0,2008
8592,133.0,19,4.0,198000.0,2005
8593,133.0,64,4.0,54000.0,1960
8594,132.0,33,4.0,150000.0,1991
8595,126.0,13,4.0,208000.0,2011
8596,143.0,61,4.0,69000.0,1963
8597,121.0,29,3.0,147000.0,1995
8598,101.0,11,3.0,178000.0,2013
8599,117.0,14,3.0,191000.0,2010
8600,118.0,43,3.0,109000.0,1981
8601,99.0,43,3.0,100000.0,1981
8602,114.0,13,3.0,192000.0,2011
8603,111.0,45,3.0,96000.0,1979
8604,130.0,74,4.0,23000.0,1950
8605,113.0,34,3.0,130000.0,1990
8606,119.0,28,3.0,150000.0,1996
8607,103.0,25,3.0,137000.0,1999
8608,135.0,68,4.0,43000.0,1956
8609,118.0,19,3.0,181000.0,2005
8610,177.0,68,5.0,56000.0,1956
8611,161.0,26,4.0,203000.0,1998
8612,60.0,74,2.0,11000.0,1950
8613,153.0,39,4.0,152000.0,1985
8614,92.0,8,3.0,163000.0,2016
8615,71.0,56,2.0,46000.0,1968
8616,85.0,16,2.0,143000.0,2008
8617,140.0,42,4.0,133000.0,1982
8618,136.0,33,4.0,152000.0,1991
8619,137.0,2,4.0,253000.0,2022
8620,115.0,32,3.0,138000.0,1992
8621,105.0,4,3.0,195000.0,2020
8622,126.0,4,4.0,236000.0,2020
8623,136.0,43,4.0,124000.0,1981
8624,113.0,22,3.0,167000.0,2002
8625,127.0,28,4.0,164000.0,1996
8626,160.0,54,4.0,104000.0,1970
8627,125.0,19,3.0,181000.0,2005
8628,137.0,6,4.0,245000.0,2018
8629,127.0,11,4.0,208000.0,2013
8630,124.0,38,3.0,129000.0,1986
8631,120.0,52,3.0,84000.0,1972
8632,108.0,40,3.0,106000.0,1984
8633,123.0,25,3.0,167000.0,1999
8634,108.0,43,3.0,104000.0,1981
8635,92.0,43,3.0,90000.0,1981
8636,129.0,10,4.0,227000.0,2014
8637,130.0,35,4.0,140000.0,1989
8638,154.0,42,4.0,144000.0,1982
8639,123.0,69,3.0,37000.0,1955
8640,129.0,55,4.0,83000.0,1969
8641,128.0,26,4.0,167000.0,1998
8642,161.0,60,4.0,81000.0,1964
8643,132.0,26,4.0,172000.0,1998
8644,122.0,2,3.0,233000.0,2022
8645,112.0,20,3.0,160000.0,2004
8646,129.0,67,4.0,45000.0,1957
8647,129.0,59,4.0,65000.0,1965
8648,108.0,10,3.0,190000.0,2014
8649,131.0,16,4.0,198000.0,2008
8650,112.0,29,3.0,146000.0,1995
8651,107.0,31,3.0,127000.0,1993
8652,120.0,52,3.0,83000.0,1972
8653,132.0,20,4.0,188000.0,2004
8654,120.0,1,3.0,223000.0,2023
8655,79.0,50,2.0,61000.0,1974
8656,113.0,42,3.0,108000.0,1982
8657,117.0,20,3.0,176000.0,2004
8658,116.0,5,3.0,218000.0,2019
8659,124.0,64,3.0,52000.0,1960
8660,121.0,72,3.0,27000.0,1952
8661,110.0,15,3.0,172000.0,2009
8662,116.0,29,3.0,147000.0,1995
8663,125.0,7,3.0,217000.0,2017
8664,103.0,40,3.0,102000.0,1984
8665,138.0,72,4.0,30000.0,1952
