n,X,Y
4774,x2,y2
4775,x2,y2
4776,x2,y2
4777,x2,y2
4778,x2,y2
4779,x2,y2
4780,x2,y2
4781,x2,y2
4782,x2,y2
4783,x2,y2
4784,x2,y2
4785,x2,y2
4786,x2,y2
4787,x2,y2
4788,x2,y2
4789,x2,y2
4790,x2,y2
4791,x2,y2
4792,x2,y2
4793,x2,y2
4794,x2,y2
4795,x2,y2
4796,x2,y2
4797,x2,y2
4798,x2,y2
4799,x2,y2
4800,x2,y2
4801,x2,y2
4802,x2,y2
4803,x2,y2
4804,x2,y2
4805,x2,y2
4806,x2,y2
4807,x2,y2
4808,x2,y2
4809,x2,y2
4810,x2,y2
4811,x2,y2
4812,x2,y2
4813,x2,y2
4814,x2,y2
4815,x2,y2
4816,x2,y2
4817,x2,y2
4818,x2,y2
4819,x2,y2
4820,x2,y2
4821,x2,y2
4822,x2,y2
4823,x2,y2
4824,x2,y2
4825,x2,y2
4826,x2,y2
4827,x2,y2
4828,x2,y2
4829,x2,y2
4830,x2,y2
4831,x2,y2
4832,x2,y2
4833,x2,y2
4834,x2,y2
4835,x2,y2
4836,x2,y2
4837,x2,y2
4838,x2,y2
4839,x2,y2
4840,x2,y2
4841,x2,y2
4842,x2,y2
4843,x2,y2
4844,x2,y2
4845,x2,y2
4846,x2,y2
4847,x2,y2
4848,x2,y2
4849,x2,y2
4850,x2,y2
4851,x2,y2
4852,x2,y2
4853,x2,y2
4854,x2,y2
4855,x2,y2
4856,x2,y2
4857,x2,y2
4858,x2,y2
4859,x2,y2
4860,x2,y2
4861,x2,y2
4862,x2,y2
4863,x2,y2
4864,x2,y2
4865,x2,y2
4866,x2,y2
4867,x2,y2
4868,x2,y2
4869,x2,y2
4870,x2,y2
4871,x2,y2
4872,x2,y2
4873,x2,y2
4874,x2,y2
4875,x2,y2
4876,x2,y2
4877,x2,y2
4878,x2,y2
4879,x2,y2
4880,x2,y2
4881,x2,y2
4882,x2,y2
4883,x2,y2
4884,x2,y2
4885,x2,y2
4886,x2,y2
4887,x2,y2
4888,x2,y2
4889,x2,y2
4890,x2,y2
4891,x2,y2
4892,x2,y2
4893,x2,y2
4894,x2,y2
4895,x2,y2
4896,x2,y2
4897,x2,y2
4898,x2,y2
4899,x2,y2
4900,x2,y2
4901,x2,y2
4902,x2,y2
4903,x2,y2
4904,x2,y2
4905,x2,y2
4906,x2,y2
4907,x2,y2
4908,x2,y2
4909,x2,y2
4910,x2,y2
4911,x2,y2
4912,x2,y2
4913,x2,y2
4914,x2,y2
4915,x2,y2
4916,x2,y2
4917,x2,y2
4918,x2,y2
4919,x2,y2
4920,x2,y2
4921,x2,y2
4922,x2,y2
4923,x2,y2
4924,x2,y2
4925,x2,y2
4926,x2,y2
4927,x2,y2
4928,x2,y2
4929,x2,y2
4930,x2,y2
4931,x2,y2
4932,x2,y2
4933,x2,y2
4934,x2,y2
4935,x2,y2
4936,x2,y2
4937,x2,y2
4938,x2,y2
4939,x2,y2
4940,x2,y2
4941,x2,y2
4942,x2,y2
4943,x2,y2
4944,x2,y2
4945,x2,y2
4946,x2,y2
4947,x2,y2
4948,x2,y2
4949,x2,y2
4950,x2,y2
4951,x2,y2
4952,x2,y2
4953,x2,y2
4954,x2,y2
4955,x2,y2
4956,x2,y2
4957,x2,y2
4958,x2,y2
4959,x2,y2
4960,x2,y2
4961,x2,y2
4962,x2,y2
4963,x2,y2
4964,x2,y2
4965,x2,y2
4966,x2,y2
4967,x2,y2
4968,x2,y2
4969,x2,y2
4970,x2,y2
4971,x2,y2
4972,x2,y2
4973,x2,y2
4974,x2,y2
4975,x2,y2
4976,x2,y2
4977,x2,y2
4978,x2,y2
4979,x2,y2
4980,x2,y2
4981,x2,y2
4982,x2,y2
4983,x2,y2
4984,x2,y2
4985,x2,y2
4986,x2,y2
4987,x2,y2
4988,x2,y2
4989,x2,y2
4990,x2,y2
4991,x2,y2
4992,x2,y2
4993,x2,y2
4994,x2,y2
4995,x2,y2
4996,x2,y2
4997,x2,y2
4998,x2,y2
4999,x2,y2
5000,x2,y2
5001,x2,y2
5002,x2,y2
5003,x2,y2
5004,x2,y2
5005,x2,y2
5006,x2,y2
5007,x2,y2
5008,x2,y2
5009,x2,y2
5010,x2,y2
5011,x2,y2
5012,x2,y2
5013,x2,y2
5014,x2,y2
5015,x2,y2
5016,x2,y2
5017,x2,y2
5018,x2,y2
5019,x2,y2
5020,x2,y2
5021,x2,y2
5022,x2,y2
5023,x2,y2
5024,x2,y2
5025,x2,y2
5026,x2,y2
5027,x2,y2
5028,x2,y2
5029,x2,y2
5030,x2,y2
5031,x2,y2
5032,x2,y2
5033,x2,y2
5034,x2,y2
5035,x2,y2
5036,x2,y2
5037,x2,y2
5038,x2,y2
5039,x2,y2
5040,x2,y2
5041,x2,y2
5042,x2,y2
5043,x2,y2
5044,x2,y2
5045,x2,y2
5046,x2,y2
5047,x2,y2
5048,x2,y2
5049,x2,y2
5050,x2,y2
5051,x2,y2
5052,x2,y2
5053,x2,y2
5054,x2,y2
5055,x2,y2
5056,x2,y2
5057,x2,y2
5058,x2,y2
5059,x2,y2
5060,x2,y2
5061,x2,y2
5062,x2,y2
5063,x2,y2
5064,x2,y2
5065,x2,y2
5066,x2,y2
5067,x2,y2
5068,x2,y2
5069,x2,y2
5070,x2,y2
5071,x2,y3
5072,x2,y3
5073,x2,y3
5074,x2,y3
5075,x2,y3
5076,x2,y3
5077,x2,y3
5078,x2,y3
5079,x2,y3
5080,x2,y3
5081,x2,y3
5082,x2,y3
5083,x2,y3
5084,x2,y3
5085,x2,y3
5086,x2,y3
5087,x2,y3
5088,x2,y3
5089,x2,y3
5090,x2,y3
5091,x2,y3
5092,x2,y3
5093,x2,y3
5094,x2,y3
5095,x2,y3
5096,x2,y3
5097,x2,y3
5098,x2,y3
5099,x2,y3
5100,x2,y3
5101,x2,y3
5102,x2,y3
5103,x2,y3
5104,x2,y3
5105,x2,y3
5106,x2,y3
5107,x2,y3
5108,x2,y3
5109,x2,y3
5110,x2,y3
5111,x2,y3
5112,x2,y3
5113,x2,y3
5114,x2,y3
5115,x2,y3
5116,x2,y3
5117,x2,y3
5118,x2,y3
5119,x2,y3
5120,x2,y3
5121,x2,y3
5122,x2,y3
5123,x2,y3
5124,x2,y3
5125,x2,y3
5126,x2,y3
5127,x2,y3
5128,x2,y3
5129,x2,y3
5130,x2,y3
5131,x2,y3
5132,x2,y3
5133,x2,y3
5134,x2,y3
5135,x2,y3
5136,x2,y3
5137,x2,y3
5138,x2,y3
5139,x2,y3
5140,x2,y3
5141,x2,y3
5142,x2,y3
5143,x2,y3
5144,x2,y3
5145,x2,y3
5146,x2,y3
5147,x2,y3
5148,x2,y3
5149,x2,y3
5150,x2,y3
5151,x2,y3
5152,x2,y3
5153,x2,y3
5154,x2,y3
5155,x2,y3
5156,x2,y3
5157,x2,y3
5158,x2,y3
5159,x2,y3
5160,x2,y3
5161,x2,y3
5162,x2,y3
5163,x2,y3
5164,x2,y3
5165,x2,y3
5166,x2,y3
5167,x2,y3
5168,x2,y3
5169,x2,y3
5170,x2,y3
5171,x2,y3
5172,x2,y3
5173,x2,y3
5174,x2,y3
5175,x2,y3
5176,x2,y3
5177,x2,y3
5178,x2,y3
5179,x2,y3
5180,x2,y3
5181,x2,y3
5182,x2,y3
5183,x2,y3
5184,x2,y3
5185,x2,y3
5186,x2,y3
5187,x2,y3
5188,x2,y3
5189,x2,y3
5190,x2,y3
5191,x2,y3
5192,x2,y3
5193,x2,y3
5194,x2,y3
5195,x2,y3
5196,x2,y3
5197,x2,y3
5198,x2,y3
5199,x2,y3
5200,x2,y3
5201,x2,y3
5202,x2,y3
5203,x2,y3
5204,x2,y3
5205,x2,y3
5206,x2,y3
5207,x2,y3
5208,x2,y3
5209,x2,y3
5210,x2,y3
5211,x2,y3
5212,x2,y3
5213,x2,y3
5214,x2,y3
5215,x2,y3
5216,x2,y3
5217,x2,y3
5218,x2,y3
5219,x2,y3
5220,x2,y3
5221,x2,y3
5222,x2,y3
5223,x2,y3
5224,x2,y3
5225,x2,y3
5226,x3,y1
5227,x3,y1
5228,x3,y1
5229,x3,y1
5230,x3,y1
5231,x3,y1
5232,x3,y1
5233,x3,y1
5234,x3,y1
5235,x3,y1
5236,x3,y1
5237,x3,y1
5238,x3,y1
5239,x3,y1
5240,x3,y1
5241,x3,y1
5242,x3,y1
5243,x3,y1
5244,x3,y1
5245,x3,y1
5246,x3,y1
5247,x3,y1
5248,x3,y1
5249,x3,y1
5250,x3,y1
5251,x3,y1
5252,x3,y1
5253,x3,y1
5254,x3,y1
5255,x3,y1
5256,x3,y1
5257,x3,y1
5258,x3,y1
5259,x3,y1
5260,x3,y1
5261,x3,y1
5262,x3,y1
5263,x3,y1
5264,x3,y1
5265,x3,y1
5266,x3,y1
5267,x3,y1
5268,x3,y1
5269,x3,y1
5270,x3,y1
5271,x3,y1
5272,x3,y1
5273,x3,y1
5274,x3,y1
5275,x3,y1
5276,x3,y1
5277,x3,y1
5278,x3,y1
5279,x3,y1
5280,x3,y1
5281,x3,y1
5282,x3,y1
5283,x3,y1
5284,x3,y1
5285,x3,y1
5286,x3,y1
5287,x3,y1
5288,x3,y1
5289,x3,y1
5290,x3,y1
5291,x3,y1
5292,x3,y1
5293,x3,y1
5294,x3,y1
5295,x3,y1
5296,x3,y1
5297,x3,y1
5298,x3,y1
5299,x3,y1
5300,x3,y1
5301,x3,y1
5302,x3,y1
5303,x3,y1
5304,x3,y1
5305,x3,y1
5306,x3,y1
5307,x3,y1
5308,x3,y1
5309,x3,y1
5310,x3,y1
5311,x3,y1
5312,x3,y1
5313,x3,y1
5314,x3,y1
5315,x3,y1
5316,x3,y1
5317,x3,y1
5318,x3,y1
5319,x3,y1
5320,x3,y1
5321,x3,y1
5322,x3,y1
5323,x3,y1
5324,x3,y1
5325,x3,y1
5326,x3,y1
5327,x3,y1
5328,x3,y1
5329,x3,y1
5330,x3,y1
5331,x3,y1
5332,x3,y1
5333,x3,y1
5334,x3,y1
5335,x3,y1
5336,x3,y1
5337,x3,y1
5338,x3,y1
5339,x3,y1
5340,x3,y1
5341,x3,y1
5342,x3,y1
5343,x3,y1
5344,x3,y1
5345,x3,y1
5346,x3,y1
5347,x3,y1
5348,x3,y1
5349,x3,y1
5350,x3,y1
5351,x3,y1
5352,x3,y1
5353,x3,y1
5354,x3,y1
5355,x3,y1
5356,x3,y1
5357,x3,y1
5358,x3,y1
5359,x3,y1
5360,x3,y1
5361,x3,y1
5362,x3,y1
5363,x3,y1
5364,x3,y1
5365,x3,y1
5366,x3,y1
5367,x3,y1
5368,x3,y1
5369,x3,y1
5370,x3,y1
5371,x3,y1
5372,x3,y1
5373,x3,y1
5374,x3,y1
5375,x3,y1
5376,x3,y1
5377,x3,y1
5378,x3,y1
5379,x3,y1
5380,x3,y1
5381,x3,y1
5382,x3,y1
5383,x3,y1
5384,x3,y1
5385,x3,y1
5386,x3,y1
5387,x3,y1
5388,x3,y1
5389,x3,y1
5390,x3,y1
5391,x3,y1
5392,x3,y1
5393,x3,y1
5394,x3,y1
5395,x3,y1
5396,x3,y1
5397,x3,y1
5398,x3,y1
5399,x3,y1
5400,x3,y1
5401,x3,y1
5402,x3,y1
5403,x3,y1
5404,x3,y1
5405,x3,y1
5406,x3,y1
5407,x3,y1
5408,x3,y1
5409,x3,y1
5410,x3,y1
5411,x3,y1
5412,x3,y1
5413,x3,y1
5414,x3,y1
5415,x3,y1
5416,x3,y1
5417,x3,y1
5418,x3,y1
5419,x3,y1
5420,x3,y1
5421,x3,y1
5422,x3,y1
5423,x3,y1
5424,x3,y1
5425,x3,y1
5426,x3,y1
5427,x3,y1
5428,x3,y1
5429,x3,y1
5430,x3,y1
5431,x3,y1
5432,x3,y1
5433,x3,y1
5434,x3,y1
5435,x3,y1
5436,x3,y1
5437,x3,y1
5438,x3,y1
5439,x3,y1
5440,x3,y1
5441,x3,y1
5442,x3,y1
5443,x3,y1
5444,x3,y1
5445,x3,y1
5446,x3,y1
5447,x3,y1
5448,x3,y1
5449,x3,y1
5450,x3,y1
5451,x3,y1
5452,x3,y1
5453,x3,y1
5454,x3,y1
5455,x3,y1
5456,x3,y1
5457,x3,y1
5458,x3,y1
5459,x3,y1
5460,x3,y1
5461,x3,y1
5462,x3,y1
5463,x3,y1
5464,x3,y1
5465,x3,y1
5466,x3,y1
5467,x3,y1
5468,x3,y1
5469,x3,y1
5470,x3,y1
5471,x3,y1
5472,x3,y1
5473,x3,y1
5474,x3,y1
5475,x3,y1
5476,x3,y1
5477,x3,y1
5478,x3,y1
5479,x3,y1
5480,x3,y1
5481,x3,y1
5482,x3,y1
5483,x3,y1
5484,x3,y1
5485,x3,y1
5486,x3,y1
5487,x3,y1
5488,x3,y1
5489,x3,y1
5490,x3,y1
5491,x3,y1
5492,x3,y1
5493,x3,y1
5494,x3,y1
5495,x3,y1
5496,x3,y1
5497,x3,y1
5498,x3,y1
5499,x3,y1
5500,x3,y1
5501,x3,y1
5502,x3,y1
5503,x3,y1
5504,x3,y1
5505,x3,y1
5506,x3,y1
5507,x3,y1
5508,x3,y1
5509,x3,y1
5510,x3,y1
5511,x3,y1
5512,x3,y1
5513,x3,y1
5514,x3,y1
5515,x3,y1
5516,x3,y1
5517,x3,y1
5518,x3,y1
5519,x3,y1
5520,x3,y1
5521,x3,y1
5522,x3,y1
5523,x3,y1
5524,x3,y1
5525,x3,y1
5526,x3,y1
5527,x3,y1
5528,x3,y1
5529,x3,y1
5530,x3,y1
5531,x3,y1
5532,x3,y1
5533,x3,y1
5534,x3,y1
5535,x3,y1
5536,x3,y1
5537,x3,y1
5538,x3,y1
5539,x3,y1
5540,x3,y1
5541,x3,y1
5542,x3,y1
5543,x3,y1
5544,x3,y1
5545,x3,y1
5546,x3,y1
5547,x3,y1
5548,x3,y1
5549,x3,y1
5550,x3,y1
5551,x3,y1
5552,x3,y1
5553,x3,y1
5554,x3,y1
5555,x3,y1
5556,x3,y1
5557,x3,y1
5558,x3,y1
5559,x3,y1
5560,x3,y1
5561,x3,y1
5562,x3,y1
5563,x3,y1
5564,x3,y1
5565,x3,y1
5566,x3,y1
5567,x3,y1
5568,x3,y1
5569,x3,y1
5570,x3,y1
5571,x3,y1
5572,x3,y1
5573,x3,y1
5574,x3,y1
5575,x3,y1
5576,x3,y1
5577,x3,y1
5578,x3,y1
5579,x3,y1
5580,x3,y1
5581,x3,y1
5582,x3,y1
5583,x3,y1
5584,x3,y1
5585,x3,y1
5586,x3,y1
5587,x3,y1
5588,x3,y1
5589,x3,y1
5590,x3,y1
5591,x3,y1
5592,x3,y1
5593,x3,y1
5594,x3,y1
5595,x3,y1
5596,x3,y1
5597,x3,y1
5598,x3,y1
5599,x3,y1
5600,x3,y1
5601,x3,y1
5602,x3,y1
5603,x3,y1
5604,x3,y1
5605,x3,y1
5606,x3,y1
5607,x3,y1
5608,x3,y1
5609,x3,y1
5610,x3,y1
5611,x3,y1
5612,x3,y1
5613,x3,y1
5614,x3,y1
5615,x3,y1
5616,x3,y1
5617,x3,y1
5618,x3,y1
5619,x3,y1
5620,x3,y1
5621,x3,y1
5622,x3,y1
5623,x3,y1
5624,x3,y1
5625,x3,y1
5626,x3,y1
5627,x3,y1
5628,x3,y1
5629,x3,y1
5630,x3,y1
5631,x3,y1
5632,x3,y1
5633,x3,y1
5634,x3,y1
5635,x3,y1
5636,x3,y1
5637,x3,y1
5638,x3,y1
5639,x3,y1
5640,x3,y1
5641,x3,y1
5642,x3,y1
5643,x3,y1
5644,x3,y1
5645,x3,y1
5646,x3,y1
5647,x3,y1
5648,x3,y1
5649,x3,y1
5650,x3,y1
5651,x3,y1
5652,x3,y1
5653,x3,y1
5654,x3,y1
5655,x3,y1
5656,x3,y1
5657,x3,y1
5658,x3,y1
5659,x3,y1
5660,x3,y1
5661,x3,y1
5662,x3,y1
5663,x3,y1
5664,x3,y1
5665,x3,y1
5666,x3,y1
5667,x3,y1
5668,x3,y1
5669,x3,y1
5670,x3,y1
5671,x3,y1
5672,x3,y1
5673,x3,y1
5674,x3,y1
5675,x3,y1
5676,x3,y1
5677,x3,y1
5678,x3,y1
5679,x3,y1
5680,x3,y1
5681,x3,y1
5682,x3,y1
5683,x3,y1
5684,x3,y1
5685,x3,y1
5686,x3,y1
5687,x3,y1
5688,x3,y1
5689,x3,y1
5690,x3,y1
5691,x3,y1
5692,x3,y1
5693,x3,y2
5694,x3,y2
5695,x3,y2
5696,x3,y2
5697,x3,y2
5698,x3,y2
5699,x3,y2
5700,x3,y2
5701,x3,y2
5702,x3,y2
5703,x3,y2
5704,x3,y2
5705,x3,y2
5706,x3,y2
5707,x3,y2
5708,x3,y2
5709,x3,y2
5710,x3,y2
5711,x3,y2
5712,x3,y2
5713,x3,y2
5714,x3,y2
5715,x3,y2
5716,x3,y2
5717,x3,y2
5718,x3,y2
5719,x3,y2
5720,x3,y2
5721,x3,y2
5722,x3,y2
5723,x3,y2
5724,x3,y2
5725,x3,y2
5726,x3,y2
5727,x3,y2
5728,x3,y2
5729,x3,y2
5730,x3,y2
5731,x3,y2
5732,x3,y2
5733,x3,y2
5734,x3,y2
5735,x3,y2
5736,x3,y2
5737,x3,y2
5738,x3,y2
5739,x3,y2
5740,x3,y2
5741,x3,y2
5742,x3,y2
5743,x3,y2
5744,x3,y2
5745,x3,y2
5746,x3,y2
5747,x3,y2
5748,x3,y2
5749,x3,y2
5750,x3,y2
5751,x3,y2
5752,x3,y2
5753,x3,y2
5754,x3,y2
5755,x3,y2
5756,x3,y2
5757,x3,y2
5758,x3,y3
5759,x3,y3
5760,x3,y3
5761,x3,y3
5762,x3,y3
5763,x3,y3
5764,x3,y3
5765,x3,y3
5766,x3,y3
5767,x3,y3
5768,x3,y3
5769,x3,y3
5770,x3,y3
5771,x3,y3
5772,x3,y3
5773,x3,y3
5774,x3,y3
5775,x3,y3
5776,x3,y3
5777,x3,y3
5778,x3,y3
5779,x3,y3
5780,x3,y3
5781,x3,y3
5782,x3,y3
5783,x3,y3
5784,x3,y3
5785,x3,y3
5786,x3,y3
5787,x3,y3
5788,x3,y3
5789,x3,y3
5790,x3,y3
5791,x3,y3
5792,x3,y3
5793,x3,y3
5794,x3,y3
5795,x3,y3
5796,x3,y3
5797,x3,y3
5798,x3,y3
5799,x3,y3
5800,x3,y3
5801,x3,y3
5802,x3,y3
5803,x3,y3
5804,x3,y3
5805,x3,y3
5806,x3,y3
5807,x3,y3
5808,x3,y3
5809,x3,y3
5810,x3,y3
5811,x3,y3
5812,x3,y3
5813,x3,y3
5814,x3,y3
5815,x3,y3
5816,x3,y3
5817,x3,y3
5818,x3,y3
5819,x3,y3
5820,x3,y3
5821,x3,y3
5822,x3,y3
5823,x3,y3
5824,x3,y3
5825,x3,y3
5826,x3,y3
5827,x3,y3
5828,x3,y3
5829,x3,y3
5830,x3,y3
5831,x3,y3
5832,x3,y3
5833,x3,y3
5834,x3,y3
5835,x3,y3
5836,x3,y3
5837,x3,y3
5838,x3,y3
5839,x3,y3
5840,x3,y3
5841,x3,y3
5842,x3,y3
5843,x3,y3
5844,x3,y3
5845,x3,y3
5846,x3,y3
5847,x3,y3
5848,x3,y3
5849,x3,y3
5850,x3,y3
5851,x3,y3
5852,x3,y3
5853,x3,y3
5854,x3,y3
5855,x3,y3
5856,x3,y3
5857,x3,y3
5858,x3,y3
5859,x3,y3
5860,x3,y3
5861,x3,y3
5862,x3,y3
5863,x3,y3
5864,x3,y3
5865,x3,y3
5866,x3,y3
5867,x3,y3
5868,x3,y3
5869,x3,y3
5870,x3,y3
5871,x3,y3
5872,x3,y3
5873,x3,y3
5874,x3,y3
5875,x3,y3
5876,x3,y3
5877,x3,y3
5878,x3,y3
5879,x3,y3
5880,x3,y3
5881,x3,y3
5882,x3,y3
5883,x3,y3
5884,x3,y3
5885,x3,y3
5886,x3,y3
5887,x3,y3
5888,x3,y3
5889,x3,y3
5890,x3,y3
5891,x3,y3
5892,x3,y3
5893,x3,y3
5894,x3,y3
5895,x3,y3
5896,x3,y3
5897,x3,y3
5898,x3,y3
5899,x3,y3
5900,x3,y3
5901,x3,y3
5902,x3,y3
5903,x3,y3
5904,x3,y3
5905,x3,y3
5906,x3,y3
5907,x3,y3
5908,x3,y3
5909,x3,y3
5910,x3,y3
5911,x3,y3
5912,x3,y3
5913,x3,y3
5914,x3,y3
5915,x3,y3
5916,x3,y3
5917,x3,y3
5918,x3,y3
5919,x3,y3
5920,x3,y3
5921,x3,y3
5922,x3,y3
5923,x3,y3
5924,x3,y3
5925,x3,y3
5926,x3,y3
5927,x3,y3
5928,x3,y3
5929,x3,y3
5930,x3,y3
5931,x3,y3
5932,x3,y3
5933,x3,y3
5934,x3,y3
5935,x3,y3
5936,x3,y3
5937,x3,y3
5938,x3,y3
5939,x3,y3
5940,x3,y3
5941,x3,y3
5942,x3,y3
5943,x3,y3
5944,x3,y3
5945,x3,y3
5946,x3,y3
5947,x3,y3
5948,x3,y3
5949,x3,y3
5950,x3,y3
5951,x3,y3
5952,x3,y3
5953,x3,y3
5954,x3,y3
5955,x3,y3
5956,x3,y3
5957,x3,y3
5958,x3,y3
5959,x3,y3
5960,x3,y3
5961,x3,y3
5962,x3,y3
5963,x3,y3
5964,x3,y3
5965,x3,y3
5966,x3,y3
5967,x3,y3
5968,x3,y3
5969,x3,y3
5970,x3,y3
5971,x3,y3
5972,x3,y3
5973,x3,y3
5974,x3,y3
5975,x3,y3
5976,x3,y3
5977,x3,y3
5978,x3,y3
5979,x3,y3
5980,x3,y3
5981,x3,y3
5982,x3,y3
5983,x3,y3
5984,x3,y3
5985,x3,y3
5986,x3,y3
5987,x3,y3
5988,x3,y3
5989,x3,y3
5990,x3,y3
5991,x3,y3
5992,x3,y3
5993,x3,y3
5994,x3,y3
5995,x3,y3
5996,x3,y3
5997,x3,y3
5998,x3,y3
5999,x3,y3
6000,x3,y3
6001,x3,y3
6002,x3,y3
6003,x3,y3
6004,x3,y3
6005,x3,y3
6006,x3,y3
6007,x3,y3
6008,x3,y3
6009,x3,y3
6010,x3,y3
6011,x3,y3
6012,x3,y3
6013,x3,y3
6014,x3,y3
6015,x3,y3
6016,x3,y3
6017,x3,y3
6018,x3,y3
6019,x3,y3
6020,x3,y3
6021,x3,y3
6022,x3,y3
6023,x3,y3
6024,x3,y3
6025,x3,y3
6026,x3,y3
6027,x3,y3
6028,x3,y3
6029,x3,y3
6030,x3,y3
6031,x3,y3
6032,x3,y3
6033,x3,y3
6034,x3,y3
6035,x3,y3
6036,x3,y3
6037,x3,y3
6038,x3,y3
6039,x3,y3
6040,x3,y3
6041,x3,y3
6042,x3,y3
6043,x3,y3
6044,x3,y3
6045,x3,y3
6046,x3,y3
6047,x3,y3
6048,x3,y3
6049,x3,y3
6050,x3,y3
6051,x3,y3
6052,x3,y3
6053,x3,y3
6054,x3,y3
6055,x3,y3
6056,x3,y3
6057,x3,y3
6058,x3,y3
6059,x3,y3
6060,x3,y3
6061,x3,y3
6062,x3,y3
6063,x3,y3
6064,x3,y3
6065,x3,y3
6066,x3,y3
6067,x3,y3
6068,x3,y3
6069,x3,y3
6070,x3,y3
6071,x3,y3
6072,x3,y3
6073,x3,y3
6074,x3,y3
6075,x3,y3
6076,x3,y3
6077,x3,y3
6078,x3,y3
6079,x3,y3
6080,x3,y3
6081,x3,y3
6082,x3,y3
6083,x3,y3
6084,x3,y3
6085,x3,y3
6086,x3,y3
6087,x3,y3
6088,x3,y3
6089,x3,y3
