n,X,Y
4774,x2,y2
4775,x2,y2
4776,x2,y2
4777,x2,y2
4778,x2,y2
4779,x2,y2
4780,x2,y2
4781,x2,y2
4782,x2,y2
4783,x2,y2
4784,x2,y2
4785,x2,y2
4786,x2,y2
4787,x2,y2
4788,x2,y2
4789,x2,y2
4790,x2,y2
4791,x2,y2
4792,x2,y2
4793,x2,y2
4794,x2,y2
4795,x2,y2
4796,x2,y2
4797,x2,y2
4798,x2,y2
4799,x2,y2
4800,x2,y2
4801,x2,y2
4802,x2,y2
4803,x2,y2
4804,x2,y2
4805,x2,y2
4806,x2,y2
4807,x2,y2
4808,x2,y2
4809,x2,y2
4810,x2,y2
4811,x2,y2
4812,x2,y2
4813,x2,y2
4814,x2,y2
4815,x2,y2
4816,x2,y2
4817,x2,y2
4818,x2,y2
4819,x2,y2
4820,x2,y2
4821,x2,y2
4822,x2,y2
4823,x2,y2
4824,x2,y2
4825,x2,y2
4826,x2,y2
4827,x2,y2
4828,x2,y2
4829,x2,y2
4830,x2,y2
4831,x2,y2
4832,x2,y2
4833,x2,y2
4834,x2,y2
4835,x2,y2
4836,x2,y2
4837,x2,y2
4838,x2,y2
4839,x2,y2
4840,x2,y2
4841,x2,y2
4842,x2,y2
4843,x2,y2
4844,x2,y2
4845,x2,y2
4846,x2,y2
4847,x2,y2
4848,x2,y2
4849,x2,y2
4850,x2,y2
4851,x2,y2
4852,x2,y2
4853,x2,y2
4854,x2,y2
4855,x2,y2
4856,x2,y2
4857,x2,y2
4858,x2,y2
4859,x2,y2
4860,x2,y2
4861,x2,y2
4862,x2,y2
4863,x2,y2
4864,x2,y2
4865,x2,y2
4866,x2,y2
4867,x2,y2
4868,x2,y2
4869,x2,y2
4870,x2,y2
4871,x2,y2
4872,x2,y2
4873,x2,y2
4874,x2,y2
4875,x2,y2
4876,x2,y2
4877,x2,y2
4878,x2,y2
4879,x2,y2
4880,x2,y2
4881,x2,y2
4882,x2,y2
4883,x2,y2
4884,x2,y2
4885,x2,y2
4886,x2,y2
4887,x2,y2
4888,x2,y2
4889,x2,y2
4890,x2,y2
4891,x2,y2
4892,x2,y2
4893,x2,y2
4894,x2,y2
4895,x2,y2
4896,x2,y2
4897,x2,y2
4898,x2,y2
4899,x2,y2
4900,x2,y2
4901,x2,y2
4902,x2,y2
4903,x2,y2
4904,x2,y2
4905,x2,y2
4906,x2,y2
4907,x2,y2
4908,x2,y2
4909,x2,y2
4910,x2,y2
4911,x2,y2
4912,x2,y2
4913,x2,y2
4914,x2,y2
4915,x2,y2
4916,x2,y2
4917,x2,y2
4918,x2,y2
4919,x2,y2
4920,x2,y2
4921,x2,y2
4922,x2,y2
4923,x2,y2
4924,x2,y2
4925,x2,y2
4926,x2,y2
4927,x2,y2
4928,x2,y2
4929,x2,y2
4930,x2,y2
4931,x2,y2
4932,x2,y2
4933,x2,y2
4934,x2,y2
4935,x2,y2
4936,x2,y2
4937,x2,y2
4938,x2,y2
4939,x2,y2
4940,x2,y2
4941,x2,y2
4942,x2,y2
4943,x2,y2
4944,x2,y2
4945,x2,y2
4946,x2,y2
4947,x2,y2
4948,x2,y2
4949,x2,y2
4950,x2,y2
4951,x2,y2
4952,x2,y2
4953,x2,y2
4954,x2,y2
4955,x2,y2
4956,x2,y2
4957,x2,y2
4958,x2,y2
4959,x2,y2
4960,x2,y2
4961,x2,y2
4962,x2,y2
4963,x2,y2
4964,x2,y2
4965,x2,y2
4966,x2,y2
4967,x2,y2
4968,x2,y2
4969,x2,y2
4970,x2,y2
4971,x2,y2
4972,x2,y2
4973,x2,y2
4974,x2,y2
4975,x2,y2
4976,x2,y2
4977,x2,y2
4978,x2,y2
4979,x2,y2
4980,x2,y2
4981,x2,y2
4982,x2,y2
4983,x2,y2
4984,x2,y2
4985,x2,y2
4986,x2,y2
4987,x2,y2
4988,x2,y2
4989,x2,y2
4990,x2,y2
4991,x2,y2
4992,x2,y2
4993,x2,y2
4994,x2,y2
4995,x2,y2
4996,x2,y2
4997,x2,y2
4998,x2,y2
4999,x2,y2
5000,x2,y2
5001,x2,y2
5002,x2,y2
5003,x2,y2
5004,x2,y2
5005,x2,y2
5006,x2,y2
5007,x2,y2
5008,x2,y2
5009,x2,y2
5010,x2,y2
5011,x2,y2
5012,x2,y2
5013,x2,y2
5014,x2,y2
5015,x2,y2
5016,x2,y2
5017,x2,y2
5018,x2,y2
5019,x2,y2
5020,x2,y2
5021,x2,y2
5022,x2,y2
5023,x2,y2
5024,x2,y2
5025,x2,y2
5026,x2,y2
5027,x2,y2
5028,x2,y2
5029,x2,y2
5030,x2,y2
5031,x2,y2
5032,x2,y2
5033,x2,y2
5034,x2,y2
5035,x2,y2
5036,x2,y2
5037,x2,y2
5038,x2,y2
5039,x2,y2
5040,x2,y2
5041,x2,y2
5042,x2,y2
5043,x2,y2
5044,x2,y2
5045,x2,y2
5046,x2,y2
5047,x2,y2
5048,x2,y2
5049,x2,y2
5050,x2,y2
5051,x2,y2
5052,x2,y2
5053,x2,y2
5054,x2,y2
5055,x2,y2
5056,x2,y2
5057,x2,y2
5058,x2,y2
5059,x2,y2
5060,x2,y2
5061,x2,y2
5062,x2,y2
5063,x2,y2
5064,x2,y2
5065,x2,y2
5066,x2,y2
5067,x2,y2
5068,x2,y2
5069,x2,y2
5070,x2,y2
5071,x2,y2
5072,x2,y2
5073,x2,y2
5074,x2,y2
5075,x2,y2
5076,x2,y2
5077,x2,y2
5078,x2,y2
5079,x2,y2
5080,x2,y2
5081,x2,y2
5082,x2,y2
5083,x2,y2
5084,x2,y2
5085,x2,y2
5086,x2,y2
5087,x2,y2
5088,x2,y2
5089,x2,y2
5090,x2,y2
5091,x2,y2
5092,x2,y2
5093,x2,y2
5094,x2,y2
5095,x2,y2
5096,x2,y2
5097,x2,y2
5098,x2,y2
5099,x2,y2
5100,x2,y2
5101,x2,y2
5102,x2,y2
5103,x2,y2
5104,x2,y2
5105,x2,y2
5106,x2,y2
5107,x2,y2
5108,x2,y2
5109,x2,y2
5110,x2,y2
5111,x2,y2
5112,x2,y2
5113,x2,y2
5114,x2,y2
5115,x2,y2
5116,x2,y2
5117,x2,y2
5118,x2,y2
5119,x2,y2
5120,x2,y2
5121,x2,y2
5122,x2,y2
5123,x2,y2
5124,x2,y2
5125,x2,y2
5126,x2,y2
5127,x2,y2
5128,x2,y2
5129,x2,y2
5130,x2,y2
5131,x2,y2
5132,x2,y2
5133,x2,y2
5134,x2,y2
5135,x2,y2
5136,x2,y2
5137,x2,y2
5138,x2,y2
5139,x2,y2
5140,x2,y2
5141,x2,y2
5142,x2,y2
5143,x2,y2
5144,x2,y2
5145,x2,y2
5146,x2,y2
5147,x2,y2
5148,x2,y2
5149,x2,y2
5150,x2,y2
5151,x2,y2
5152,x2,y2
5153,x2,y2
5154,x2,y2
5155,x2,y2
5156,x2,y2
5157,x2,y2
5158,x2,y2
5159,x2,y2
5160,x2,y2
5161,x2,y2
5162,x2,y2
5163,x2,y2
5164,x2,y2
5165,x2,y2
5166,x2,y2
5167,x2,y2
5168,x2,y2
5169,x2,y2
5170,x2,y2
5171,x2,y2
5172,x2,y2
5173,x2,y2
5174,x2,y2
5175,x2,y2
5176,x2,y2
5177,x2,y2
5178,x2,y2
5179,x2,y2
5180,x2,y2
5181,x2,y2
5182,x2,y2
5183,x2,y2
5184,x2,y2
5185,x2,y2
5186,x2,y2
5187,x2,y2
5188,x2,y2
5189,x2,y2
5190,x2,y2
5191,x2,y2
5192,x2,y2
5193,x2,y2
5194,x2,y2
5195,x2,y2
5196,x2,y2
5197,x2,y2
5198,x2,y2
5199,x2,y2
5200,x2,y2
5201,x2,y2
5202,x2,y2
5203,x2,y2
5204,x2,y2
5205,x2,y2
5206,x2,y2
5207,x2,y2
5208,x2,y2
5209,x2,y2
5210,x2,y2
5211,x2,y2
5212,x3,y3
5213,x3,y3
5214,x3,y3
5215,x3,y3
5216,x3,y3
5217,x3,y3
5218,x3,y3
5219,x3,y3
5220,x3,y3
5221,x3,y3
5222,x3,y3
5223,x3,y3
5224,x3,y3
5225,x3,y3
5226,x3,y3
5227,x3,y3
5228,x3,y3
5229,x3,y3
5230,x3,y3
5231,x3,y3
5232,x3,y3
5233,x3,y3
5234,x3,y3
5235,x3,y3
5236,x3,y3
5237,x3,y3
5238,x3,y3
5239,x3,y3
5240,x3,y3
5241,x3,y3
5242,x3,y3
5243,x3,y3
5244,x3,y3
5245,x3,y3
5246,x3,y3
5247,x3,y3
5248,x3,y3
5249,x3,y3
5250,x3,y3
5251,x3,y3
5252,x3,y3
5253,x3,y3
5254,x3,y3
5255,x3,y3
5256,x3,y3
5257,x3,y3
5258,x3,y3
5259,x3,y3
5260,x3,y3
5261,x3,y3
5262,x3,y3
5263,x3,y3
5264,x3,y3
5265,x3,y3
5266,x3,y3
5267,x3,y3
5268,x3,y3
5269,x3,y3
5270,x3,y3
5271,x3,y3
5272,x3,y3
5273,x3,y3
5274,x3,y3
5275,x3,y3
5276,x3,y3
5277,x3,y3
5278,x3,y3
5279,x3,y3
5280,x3,y3
5281,x3,y3
5282,x3,y3
5283,x3,y3
5284,x3,y3
5285,x3,y3
5286,x3,y3
5287,x3,y3
5288,x3,y3
5289,x3,y3
5290,x3,y3
5291,x3,y3
5292,x3,y3
5293,x3,y3
5294,x3,y3
5295,x3,y3
5296,x3,y3
5297,x3,y3
5298,x3,y3
5299,x3,y3
5300,x3,y3
5301,x3,y3
5302,x3,y3
5303,x3,y3
5304,x3,y3
5305,x3,y3
5306,x3,y3
5307,x3,y3
5308,x3,y3
5309,x3,y3
5310,x3,y3
5311,x3,y3
5312,x3,y3
5313,x3,y3
5314,x3,y3
5315,x3,y3
5316,x3,y3
5317,x3,y3
5318,x3,y3
5319,x3,y3
5320,x3,y3
5321,x3,y3
5322,x3,y3
5323,x3,y3
5324,x3,y3
5325,x3,y3
5326,x3,y3
5327,x3,y3
5328,x3,y3
5329,x3,y3
5330,x3,y3
5331,x3,y3
5332,x3,y3
5333,x3,y3
5334,x3,y3
5335,x3,y3
5336,x3,y3
5337,x3,y3
5338,x3,y3
5339,x3,y3
5340,x3,y3
5341,x3,y3
5342,x3,y3
5343,x3,y3
5344,x3,y3
5345,x3,y3
5346,x3,y3
5347,x3,y3
5348,x3,y3
5349,x3,y3
5350,x3,y3
5351,x3,y3
5352,x3,y3
5353,x3,y3
5354,x3,y3
5355,x3,y3
5356,x3,y3
5357,x3,y3
5358,x3,y3
5359,x3,y3
5360,x3,y3
5361,x3,y3
5362,x3,y3
5363,x3,y3
5364,x3,y3
5365,x3,y3
5366,x3,y3
5367,x3,y3
5368,x3,y3
5369,x3,y3
5370,x3,y3
5371,x3,y3
5372,x3,y3
5373,x3,y3
5374,x3,y3
5375,x3,y3
5376,x3,y3
5377,x3,y3
5378,x3,y3
5379,x3,y3
5380,x3,y3
5381,x3,y3
5382,x3,y3
5383,x3,y3
5384,x3,y3
5385,x3,y3
5386,x3,y3
5387,x3,y3
5388,x3,y3
5389,x3,y3
5390,x3,y3
5391,x3,y3
5392,x3,y3
5393,x3,y3
5394,x3,y3
5395,x3,y3
5396,x3,y3
5397,x3,y3
5398,x3,y3
5399,x3,y3
5400,x3,y3
5401,x3,y3
5402,x3,y3
5403,x3,y3
5404,x3,y3
5405,x3,y3
5406,x3,y3
5407,x3,y3
5408,x3,y3
5409,x3,y3
5410,x3,y3
5411,x3,y3
5412,x3,y3
5413,x3,y3
5414,x3,y3
5415,x3,y3
5416,x3,y3
5417,x3,y3
5418,x3,y3
5419,x3,y3
5420,x3,y3
5421,x3,y3
5422,x3,y3
5423,x3,y3
5424,x3,y3
5425,x3,y3
5426,x3,y3
5427,x3,y3
5428,x3,y3
5429,x3,y3
5430,x3,y3
5431,x3,y3
5432,x3,y3
5433,x3,y3
5434,x3,y3
5435,x3,y3
5436,x3,y3
5437,x3,y3
5438,x3,y3
5439,x3,y3
5440,x3,y3
5441,x3,y3
5442,x3,y3
5443,x3,y3
5444,x3,y3
5445,x3,y3
5446,x3,y3
5447,x3,y3
5448,x3,y3
5449,x3,y3
5450,x3,y3
5451,x3,y3
5452,x3,y3
5453,x3,y3
5454,x3,y3
5455,x3,y3
5456,x3,y3
5457,x3,y3
5458,x3,y3
5459,x3,y3
5460,x3,y3
5461,x3,y3
5462,x3,y3
5463,x3,y3
5464,x3,y3
5465,x3,y3
5466,x3,y3
5467,x3,y3
5468,x3,y3
5469,x3,y3
5470,x3,y3
5471,x3,y3
5472,x3,y3
5473,x3,y3
5474,x3,y3
5475,x3,y3
5476,x3,y3
5477,x3,y3
5478,x3,y3
5479,x3,y3
5480,x3,y3
5481,x3,y3
5482,x3,y3
5483,x3,y3
5484,x3,y3
5485,x3,y3
5486,x3,y3
5487,x3,y3
5488,x3,y3
5489,x3,y3
5490,x3,y3
5491,x3,y3
5492,x3,y3
5493,x3,y3
5494,x3,y3
5495,x3,y3
5496,x3,y3
5497,x3,y3
5498,x3,y3
5499,x3,y3
5500,x3,y3
5501,x3,y3
5502,x3,y3
5503,x3,y3
5504,x3,y3
5505,x3,y3
5506,x3,y3
5507,x3,y3
5508,x3,y3
5509,x3,y3
5510,x3,y3
5511,x3,y3
5512,x3,y3
5513,x3,y3
5514,x3,y3
5515,x3,y3
5516,x3,y3
5517,x3,y3
5518,x3,y3
5519,x3,y3
5520,x3,y3
5521,x3,y3
5522,x3,y3
5523,x3,y3
5524,x3,y3
5525,x3,y3
5526,x3,y3
5527,x3,y3
5528,x3,y3
5529,x3,y3
5530,x3,y3
5531,x3,y3
5532,x3,y3
5533,x3,y3
5534,x3,y3
5535,x3,y3
5536,x3,y3
5537,x3,y3
5538,x3,y3
5539,x3,y3
5540,x3,y3
5541,x3,y3
5542,x3,y3
5543,x3,y3
5544,x3,y3
5545,x3,y3
5546,x3,y3
5547,x3,y3
5548,x3,y3
5549,x3,y3
5550,x3,y3
5551,x3,y3
5552,x3,y3
5553,x3,y3
5554,x3,y3
5555,x3,y3
5556,x3,y3
5557,x3,y3
5558,x3,y3
5559,x3,y3
5560,x3,y3
5561,x3,y3
5562,x3,y3
5563,x3,y3
5564,x3,y3
5565,x3,y3
5566,x3,y3
5567,x3,y3
5568,x3,y3
5569,x3,y3
5570,x3,y3
5571,x3,y3
5572,x3,y3
5573,x3,y3
5574,x3,y3
5575,x3,y3
5576,x3,y3
5577,x3,y3
5578,x3,y3
5579,x3,y3
5580,x3,y3
5581,x3,y3
5582,x3,y3
5583,x3,y3
5584,x3,y3
5585,x3,y3
5586,x3,y3
5587,x3,y3
5588,x3,y3
5589,x3,y3
5590,x3,y3
5591,x3,y3
5592,x3,y3
5593,x3,y3
5594,x3,y3
5595,x3,y3
5596,x3,y3
5597,x3,y3
5598,x3,y3
5599,x3,y3
5600,x3,y3
5601,x3,y3
5602,x3,y3
5603,x3,y3
5604,x3,y3
5605,x3,y3
5606,x3,y3
5607,x3,y3
5608,x3,y3
5609,x3,y3
5610,x3,y3
5611,x3,y3
5612,x3,y3
5613,x3,y3
5614,x3,y3
5615,x3,y3
5616,x3,y3
5617,x3,y3
5618,x3,y3
5619,x3,y3
5620,x3,y3
5621,x3,y3
5622,x3,y3
5623,x3,y3
5624,x3,y3
5625,x3,y3
5626,x3,y3
5627,x3,y3
5628,x3,y3
5629,x3,y3
5630,x3,y3
5631,x3,y3
5632,x3,y3
5633,x3,y3
5634,x3,y3
5635,x3,y3
5636,x3,y3
5637,x3,y3
5638,x3,y3
5639,x3,y3
5640,x3,y3
5641,x3,y3
5642,x3,y3
5643,x3,y3
5644,x3,y3
5645,x3,y3
5646,x3,y3
5647,x3,y3
5648,x3,y3
5649,x3,y3
5650,x3,y3
5651,x3,y3
5652,x3,y3
5653,x3,y3
5654,x3,y3
5655,x3,y3
5656,x3,y3
5657,x3,y3
5658,x3,y3
5659,x3,y3
5660,x3,y3
5661,x3,y3
5662,x3,y3
5663,x3,y3
5664,x3,y3
5665,x3,y3
5666,x3,y3
5667,x3,y3
5668,x3,y3
5669,x3,y3
5670,x3,y3
5671,x3,y3
5672,x3,y3
5673,x3,y3
5674,x3,y3
5675,x3,y3
5676,x3,y3
5677,x3,y3
5678,x3,y3
5679,x3,y3
5680,x3,y3
5681,x3,y3
5682,x3,y3
5683,x3,y3
5684,x3,y3
5685,x3,y3
5686,x3,y3
5687,x3,y3
5688,x3,y3
5689,x3,y3
5690,x3,y3
5691,x3,y3
5692,x3,y3
5693,x3,y3
5694,x3,y3
5695,x3,y3
5696,x3,y3
5697,x3,y3
5698,x3,y3
5699,x3,y3
5700,x3,y3
5701,x3,y3
5702,x3,y3
5703,x3,y3
5704,x3,y3
5705,x3,y3
5706,x3,y3
5707,x3,y3
5708,x3,y3
5709,x3,y3
5710,x3,y3
5711,x3,y3
5712,x3,y3
5713,x3,y3
5714,x3,y3
5715,x3,y3
5716,x3,y3
5717,x3,y3
5718,x3,y3
5719,x3,y3
5720,x3,y3
5721,x3,y3
5722,x3,y3
5723,x3,y3
5724,x3,y3
5725,x3,y3
5726,x3,y3
5727,x3,y3
5728,x3,y3
5729,x3,y3
5730,x3,y3
5731,x3,y3
5732,x3,y3
5733,x3,y3
5734,x3,y3
5735,x3,y3
5736,x3,y3
5737,x3,y3
5738,x3,y3
5739,x3,y3
5740,x3,y3
5741,x3,y3
5742,x3,y3
5743,x3,y3
5744,x3,y3
5745,x3,y3
5746,x3,y3
5747,x3,y3
5748,x3,y3
5749,x3,y3
5750,x3,y3
5751,x3,y3
5752,x3,y3
5753,x3,y3
5754,x3,y3
5755,x3,y3
5756,x3,y3
5757,x3,y3
5758,x3,y3
5759,x3,y3
5760,x3,y3
5761,x3,y3
5762,x3,y3
5763,x3,y3
5764,x3,y3
5765,x3,y3
5766,x3,y3
5767,x3,y3
5768,x3,y3
5769,x3,y3
5770,x3,y3
5771,x3,y3
5772,x3,y3
5773,x3,y3
5774,x3,y3
5775,x3,y3
5776,x3,y3
5777,x3,y3
5778,x3,y3
5779,x3,y3
5780,x3,y3
5781,x3,y3
5782,x3,y3
5783,x3,y3
5784,x3,y3
5785,x3,y3
5786,x3,y3
5787,x3,y3
5788,x3,y3
5789,x3,y3
5790,x3,y3
5791,x3,y3
5792,x3,y3
5793,x3,y3
5794,x3,y3
5795,x3,y3
5796,x3,y3
5797,x3,y3
5798,x3,y3
5799,x3,y3
5800,x3,y3
5801,x3,y3
5802,x3,y3
5803,x3,y3
5804,x3,y3
5805,x3,y3
5806,x3,y3
5807,x3,y3
5808,x3,y3
5809,x3,y3
5810,x3,y3
5811,x3,y3
5812,x3,y3
5813,x3,y3
5814,x3,y3
5815,x3,y3
5816,x3,y3
5817,x3,y3
5818,x3,y3
5819,x3,y3
5820,x3,y3
5821,x3,y3
5822,x3,y3
5823,x3,y3
5824,x3,y3
5825,x3,y3
5826,x3,y3
5827,x3,y3
5828,x3,y3
5829,x3,y3
5830,x3,y3
5831,x3,y3
5832,x3,y3
5833,x3,y3
5834,x3,y3
5835,x3,y3
5836,x3,y3
5837,x3,y3
5838,x3,y3
5839,x3,y3
5840,x3,y3
5841,x3,y3
5842,x3,y3
5843,x3,y3
5844,x3,y3
5845,x3,y3
5846,x3,y3
5847,x3,y3
5848,x3,y3
5849,x3,y3
5850,x3,y3
5851,x3,y3
5852,x3,y3
5853,x3,y3
5854,x3,y3
5855,x3,y3
5856,x3,y3
5857,x3,y3
5858,x3,y3
5859,x3,y3
5860,x3,y3
5861,x3,y3
5862,x3,y3
5863,x3,y3
5864,x3,y3
5865,x3,y3
5866,x3,y3
5867,x3,y3
5868,x3,y3
5869,x3,y3
5870,x3,y3
5871,x3,y3
5872,x3,y3
5873,x3,y3
5874,x3,y3
5875,x3,y3
5876,x3,y3
5877,x3,y3
5878,x3,y3
5879,x3,y3
5880,x3,y3
5881,x3,y3
5882,x3,y3
5883,x3,y3
5884,x3,y3
5885,x3,y3
5886,x3,y3
5887,x3,y3
5888,x3,y3
5889,x3,y3
5890,x3,y3
5891,x3,y3
5892,x3,y3
5893,x3,y3
5894,x3,y3
5895,x3,y3
5896,x3,y3
5897,x3,y3
5898,x3,y3
5899,x3,y3
5900,x3,y3
5901,x3,y3
5902,x3,y3
5903,x3,y3
5904,x3,y3
5905,x3,y3
5906,x3,y3
5907,x3,y3
5908,x3,y3
5909,x3,y3
5910,x3,y3
5911,x3,y3
5912,x3,y3
5913,x3,y3
5914,x3,y3
5915,x3,y3
5916,x3,y3
5917,x3,y3
5918,x3,y3
5919,x3,y3
5920,x3,y3
5921,x3,y3
5922,x3,y3
5923,x3,y3
5924,x3,y3
5925,x3,y3
5926,x3,y3
5927,x3,y3
5928,x3,y3
5929,x3,y3
5930,x3,y3
5931,x3,y3
5932,x3,y3
5933,x3,y3
5934,x3,y3
5935,x3,y3
5936,x3,y3
5937,x3,y3
5938,x3,y3
5939,x3,y3
5940,x3,y3
5941,x3,y3
5942,x3,y3
5943,x3,y3
5944,x3,y3
5945,x3,y3
5946,x3,y3
5947,x3,y3
5948,x3,y3
5949,x3,y3
5950,x3,y3
5951,x3,y3
5952,x3,y3
5953,x3,y3
5954,x3,y3
5955,x3,y3
5956,x3,y3
5957,x3,y3
5958,x3,y3
5959,x3,y3
5960,x3,y3
5961,x3,y3
5962,x3,y3
5963,x3,y3
5964,x3,y3
5965,x3,y3
5966,x3,y3
5967,x3,y3
5968,x3,y3
5969,x3,y3
5970,x3,y3
5971,x3,y3
5972,x3,y3
5973,x3,y3
5974,x3,y3
5975,x3,y3
5976,x3,y3
5977,x3,y3
5978,x3,y3
5979,x3,y3
5980,x3,y3
5981,x3,y3
5982,x3,y3
5983,x3,y3
5984,x3,y3
5985,x3,y3
5986,x3,y3
5987,x3,y3
5988,x3,y3
5989,x3,y3
5990,x3,y3
5991,x3,y3
5992,x3,y3
5993,x3,y3
5994,x3,y3
5995,x3,y3
5996,x3,y3
5997,x3,y3
5998,x3,y3
5999,x3,y3
6000,x3,y3
6001,x3,y3
6002,x3,y3
6003,x3,y3
6004,x3,y3
6005,x3,y3
6006,x3,y3
6007,x3,y3
6008,x3,y3
6009,x3,y3
6010,x3,y3
6011,x3,y3
6012,x3,y3
6013,x3,y3
6014,x3,y3
6015,x3,y3
6016,x3,y3
6017,x3,y3
6018,x3,y3
6019,x3,y3
6020,x3,y3
6021,x3,y3
6022,x3,y3
6023,x3,y3
6024,x3,y3
6025,x3,y3
6026,x3,y3
6027,x3,y3
6028,x3,y3
6029,x3,y3
6030,x3,y3
6031,x3,y3
6032,x3,y3
6033,x3,y3
6034,x3,y3
6035,x3,y3
6036,x3,y3
6037,x3,y3
6038,x3,y3
6039,x3,y3
6040,x3,y3
6041,x3,y3
6042,x3,y3
6043,x3,y3
6044,x3,y3
6045,x3,y3
6046,x3,y3
6047,x3,y3
6048,x3,y3
6049,x3,y3
6050,x3,y3
6051,x3,y3
6052,x3,y3
6053,x3,3
6054,x3,y3
6055,xcx3,y3
6056,x3,y3
6057,x3,y3
6058,x3,y3
6059,x3,y3
6060,x3,y3
6061,x3,y3
6062,x3,y3
6063,,y3
6064,x3,y3
6065,x3,y3
6066,x3,y3
6067,x3,y3
6068,x3,
6069,x3,y3
6070,x3,y3
6071,x3,y3
6072,x3,y3
6073,x3,y3
6074,x3,y3
6075,x3,y3
6076,x3,y3
6077,x3,y3
6078,x3,y3
6079,x3,y3
6079,x3,y3
6079,x3,y3
6079,x3,y3
6079,x3,y3
6079,x3,y3
6079,x3,y3
6079,x3,y3
6079,x3,y3
6079,x3,y3
6079,x3,y3
6079,x3,y3
6079,x3,y3
6079,x3,y3
