"project_id","taskname","costo","ngg_worked","n_employee"
32734,"BUILDING STRUCTURE",40522.0,129.6,3
32735,"PHYSICAL BUILDING",28997.0,81.3,3
38866,"BUILDING STRUCTURE",40803.0,130.5,3
38867,"PHYSICAL BUILDING",29211.0,81.9,3
51154,"BUILDING STRUCTURE",30673.0,98.1,3
51155,"PHYSICAL BUILDING",21507.0,60.3,3
51160,"BUILDING STRUCTURE",30954.0,99.0,3
51161,"PHYSICAL BUILDING",21507.0,60.3,3
51166,"BUILDING STRUCTURE",31939.0,102.15,3
51167,"PHYSICAL BUILDING",22256.0,62.4,3
51178,"BUILDING STRUCTURE",32924.0,105.3,3
51179,"PHYSICAL BUILDING",22898.0,64.2,3
51202,"BUILDING STRUCTURE",33909.0,108.45,3
51203,"PHYSICAL BUILDING",23647.0,66.3,3
51208,"BUILDING STRUCTURE",33909.0,108.45,3
51214,"BUILDING STRUCTURE",34894.0,111.6,3
51250,"BUILDING STRUCTURE",34894.0,111.6,3
51251,"PHYSICAL BUILDING",24396.0,68.4,3
51256,"BUILDING STRUCTURE",34894.0,111.6,3
51257,"PHYSICAL BUILDING",24503.0,68.7,3
51262,"BUILDING STRUCTURE",35878.0,114.75,3
51346,"BUILDING STRUCTURE",35878.0,114.75,3
51347,"PHYSICAL BUILDING",25145.0,70.5,3
51352,"BUILDING STRUCTURE",35878.0,114.75,3
51353,"PHYSICAL BUILDING",25252.0,70.8,3
51358,"BUILDING STRUCTURE",36863.0,117.9,3
51359,"PHYSICAL BUILDING",26001.0,72.9,3
51370,"BUILDING STRUCTURE",37567.0,120.15,3
51538,"BUILDING STRUCTURE",36863.0,117.9,3
51539,"PHYSICAL BUILDING",26215.0,73.5,3
51544,"BUILDING STRUCTURE",36863.0,117.9,3
51545,"PHYSICAL BUILDING",26001.0,72.9,3
51550,"BUILDING STRUCTURE",37567.0,120.15,3
51551,"PHYSICAL BUILDING",26750.0,75.0,3
51562,"BUILDING STRUCTURE",38552.0,123.3,3
51563,"PHYSICAL BUILDING",27392.0,76.8,3
51586,"BUILDING STRUCTURE",39537.0,126.45,3
51634,"BUILDING STRUCTURE",40522.0,129.6,3
51922,"BUILDING STRUCTURE",37848.0,121.05,3
51923,"PHYSICAL BUILDING",26964.0,75.6,3
51928,"BUILDING STRUCTURE",37567.0,120.15,3
51929,"PHYSICAL BUILDING",26750.0,75.0,3
51934,"BUILDING STRUCTURE",38552.0,123.3,3
51935,"PHYSICAL BUILDING",27499.0,77.1,3
51946,"BUILDING STRUCTURE",39537.0,126.45,3
51947,"PHYSICAL BUILDING",28141.0,78.9,3
51970,"BUILDING STRUCTURE",40522.0,129.6,3
51971,"PHYSICAL BUILDING",28890.0,81.0,3
52018,"BUILDING STRUCTURE",41506.0,132.75,3
52019,"PHYSICAL BUILDING",29639.0,83.1,3
52114,"BUILDING STRUCTURE",42491.0,135.9,3
52690,"BUILDING STRUCTURE",38833.0,124.2,3
52691,"PHYSICAL BUILDING",27713.0,77.7,3
52696,"BUILDING STRUCTURE",38552.0,123.3,3
52697,"PHYSICAL BUILDING",27499.0,77.1,3
52702,"BUILDING STRUCTURE",39537.0,126.45,3
52703,"PHYSICAL BUILDING",28248.0,79.2,3
52714,"BUILDING STRUCTURE",40522.0,129.6,3
52715,"PHYSICAL BUILDING",28890.0,81.0,3
52738,"BUILDING STRUCTURE",41506.0,132.75,3
52739,"PHYSICAL BUILDING",29639.0,83.1,3
52786,"BUILDING STRUCTURE",42491.0,135.9,3
52787,"PHYSICAL BUILDING",30388.0,85.2,3
52882,"BUILDING STRUCTURE",43476.0,139.05,3
52883,"PHYSICAL BUILDING",31137.0,87.3,3
54226,"BUILDING STRUCTURE",39818.0,127.35,3
54227,"PHYSICAL BUILDING",28462.0,79.8,3
54232,"BUILDING STRUCTURE",39537.0,126.45,3
54233,"PHYSICAL BUILDING",28248.0,79.2,3
54238,"BUILDING STRUCTURE",40522.0,129.6,3
54239,"PHYSICAL BUILDING",28997.0,81.3,3
54250,"BUILDING STRUCTURE",41506.0,132.75,3
54251,"PHYSICAL BUILDING",29639.0,83.1,3
54274,"BUILDING STRUCTURE",42491.0,135.9,3
54275,"PHYSICAL BUILDING",30388.0,85.2,3
54280,"BUILDING STRUCTURE",42773.0,136.8,3
57298,"BUILDING STRUCTURE",40803.0,130.5,3
57299,"PHYSICAL BUILDING",29211.0,81.9,3
57304,"BUILDING STRUCTURE",40522.0,129.6,3
57305,"PHYSICAL BUILDING",28997.0,81.3,3
57310,"BUILDING STRUCTURE",41506.0,132.75,3
57311,"PHYSICAL BUILDING",29746.0,83.4,3
57322,"BUILDING STRUCTURE",42491.0,135.9,3
57323,"PHYSICAL BUILDING",30388.0,85.2,3
57346,"BUILDING STRUCTURE",43476.0,139.05,3
57347,"PHYSICAL BUILDING",31137.0,87.3,3
63442,"BUILDING STRUCTURE",41788.0,133.65,3
63443,"PHYSICAL BUILDING",29960.0,84.0,3
63448,"BUILDING STRUCTURE",41506.0,132.75,3
63449,"PHYSICAL BUILDING",29746.0,83.4,3
63454,"BUILDING STRUCTURE",42491.0,135.9,3
63455,"PHYSICAL BUILDING",30495.0,85.5,3
63466,"BUILDING STRUCTURE",43476.0,139.05,3
75730,"BUILDING STRUCTURE",42773.0,136.8,3
75731,"PHYSICAL BUILDING",30709.0,86.1,3
75736,"BUILDING STRUCTURE",42491.0,135.9,3
75737,"PHYSICAL BUILDING",30495.0,85.5,3
100306,"BUILDING STRUCTURE",31658.0,101.25,3
100307,"PHYSICAL BUILDING",22256.0,62.4,3
100312,"BUILDING STRUCTURE",31939.0,102.15,3
100313,"PHYSICAL BUILDING",22256.0,62.4,3
100318,"BUILDING STRUCTURE",32924.0,105.3,3
100319,"PHYSICAL BUILDING",23005.0,64.5,3
100330,"BUILDING STRUCTURE",33909.0,108.45,3
100331,"PHYSICAL BUILDING",23647.0,66.3,3
100354,"BUILDING STRUCTURE",34894.0,111.6,3
100355,"PHYSICAL BUILDING",24396.0,68.4,3
100360,"BUILDING STRUCTURE",34894.0,111.6,3
100366,"BUILDING STRUCTURE",35878.0,114.75,3
100402,"BUILDING STRUCTURE",35878.0,114.75,3
100403,"PHYSICAL BUILDING",25145.0,70.5,3
100408,"BUILDING STRUCTURE",35878.0,114.75,3
100409,"PHYSICAL BUILDING",25252.0,70.8,3
100414,"BUILDING STRUCTURE",36863.0,117.9,3
100498,"BUILDING STRUCTURE",36863.0,117.9,3
100499,"PHYSICAL BUILDING",25894.0,72.6,3
100504,"BUILDING STRUCTURE",36863.0,117.9,3
100505,"PHYSICAL BUILDING",26001.0,72.9,3
100510,"BUILDING STRUCTURE",37848.0,121.05,3
100511,"PHYSICAL BUILDING",26750.0,75.0,3
100522,"BUILDING STRUCTURE",38552.0,123.3,3
100690,"BUILDING STRUCTURE",37848.0,121.05,3
100691,"PHYSICAL BUILDING",26964.0,75.6,3
100696,"BUILDING STRUCTURE",37848.0,121.05,3
100697,"PHYSICAL BUILDING",26750.0,75.0,3
100702,"BUILDING STRUCTURE",38552.0,123.3,3
100703,"PHYSICAL BUILDING",27499.0,77.1,3
100714,"BUILDING STRUCTURE",39537.0,126.45,3
100715,"PHYSICAL BUILDING",28141.0,78.9,3
100738,"BUILDING STRUCTURE",40522.0,129.6,3
100786,"BUILDING STRUCTURE",41506.0,132.75,3
101074,"BUILDING STRUCTURE",38833.0,124.2,3
101075,"PHYSICAL BUILDING",27713.0,77.7,3
101080,"BUILDING STRUCTURE",38552.0,123.3,3
101081,"PHYSICAL BUILDING",27499.0,77.1,3
101086,"BUILDING STRUCTURE",39537.0,126.45,3
101087,"PHYSICAL BUILDING",28248.0,79.2,3
101098,"BUILDING STRUCTURE",40522.0,129.6,3
101099,"PHYSICAL BUILDING",28890.0,81.0,3
101122,"BUILDING STRUCTURE",41506.0,132.75,3
101123,"PHYSICAL BUILDING",29639.0,83.1,3
101170,"BUILDING STRUCTURE",42491.0,135.9,3
101171,"PHYSICAL BUILDING",30388.0,85.2,3
101266,"BUILDING STRUCTURE",43476.0,139.05,3
101842,"BUILDING STRUCTURE",39818.0,127.35,3
101843,"PHYSICAL BUILDING",28462.0,79.8,3
101848,"BUILDING STRUCTURE",39537.0,126.45,3
101849,"PHYSICAL BUILDING",28248.0,79.2,3
101854,"BUILDING STRUCTURE",40522.0,129.6,3
101855,"PHYSICAL BUILDING",28997.0,81.3,3
101866,"BUILDING STRUCTURE",41506.0,132.75,3
101867,"PHYSICAL BUILDING",29639.0,83.1,3
101890,"BUILDING STRUCTURE",42491.0,135.9,3
101891,"PHYSICAL BUILDING",30388.0,85.2,3
101938,"BUILDING STRUCTURE",43476.0,139.05,3
101939,"PHYSICAL BUILDING",31137.0,87.3,3
102034,"BUILDING STRUCTURE",44461.0,142.2,3
102035,"PHYSICAL BUILDING",31886.0,89.4,3
102226,"BUILDING STRUCTURE",45446.0,145.35,3
102227,"PHYSICAL BUILDING",32956.0,92.4,3
103378,"BUILDING STRUCTURE",40803.0,130.5,3
103379,"PHYSICAL BUILDING",29211.0,81.9,3
103384,"BUILDING STRUCTURE",40522.0,129.6,3
103385,"PHYSICAL BUILDING",28997.0,81.3,3
103390,"BUILDING STRUCTURE",41506.0,132.75,3
103391,"PHYSICAL BUILDING",29746.0,83.4,3
103402,"BUILDING STRUCTURE",42491.0,135.9,3
103403,"PHYSICAL BUILDING",30388.0,85.2,3
103426,"BUILDING STRUCTURE",43476.0,139.05,3
103427,"PHYSICAL BUILDING",31137.0,87.3,3
103432,"BUILDING STRUCTURE",43758.0,139.95,3
103474,"BUILDING STRUCTURE",44461.0,142.2,3
103475,"PHYSICAL BUILDING",31886.0,89.4,3
103480,"BUILDING STRUCTURE",44743.0,143.1,3
103570,"BUILDING STRUCTURE",45446.0,145.35,3
103571,"PHYSICAL BUILDING",32635.0,91.5,3
103762,"BUILDING STRUCTURE",46431.0,148.5,3
103763,"PHYSICAL BUILDING",33491.0,93.9,3
104146,"BUILDING STRUCTURE",47416.0,151.65,3
104147,"PHYSICAL BUILDING",34240.0,96.0,3
104914,"BUILDING STRUCTURE",48401.0,154.8,3
106450,"BUILDING STRUCTURE",41788.0,133.65,3
106451,"PHYSICAL BUILDING",29960.0,84.0,3
106456,"BUILDING STRUCTURE",41506.0,132.75,3
106457,"PHYSICAL BUILDING",29746.0,83.4,3
106462,"BUILDING STRUCTURE",42491.0,135.9,3
106463,"PHYSICAL BUILDING",30495.0,85.5,3
106474,"BUILDING STRUCTURE",43476.0,139.05,3
106475,"PHYSICAL BUILDING",31137.0,87.3,3
106498,"BUILDING STRUCTURE",44461.0,142.2,3
106499,"PHYSICAL BUILDING",31886.0,89.4,3
106504,"BUILDING STRUCTURE",44743.0,143.1,3
106510,"BUILDING STRUCTURE",45728.0,146.25,3
106546,"BUILDING STRUCTURE",45446.0,145.35,3
106547,"PHYSICAL BUILDING",32635.0,91.5,3
106552,"BUILDING STRUCTURE",45728.0,146.25,3
106553,"PHYSICAL BUILDING",32421.0,90.9,3
106558,"BUILDING STRUCTURE",46712.0,149.4,3
106642,"BUILDING STRUCTURE",46431.0,148.5,3
106643,"PHYSICAL BUILDING",33170.0,93.0,3
106648,"BUILDING STRUCTURE",46712.0,149.4,3
106649,"PHYSICAL BUILDING",33491.0,93.9,3
112594,"BUILDING STRUCTURE",42773.0,136.8,3
112595,"PHYSICAL BUILDING",30709.0,86.1,3
112600,"BUILDING STRUCTURE",42491.0,135.9,3
112601,"PHYSICAL BUILDING",30495.0,85.5,3
112606,"BUILDING STRUCTURE",43476.0,139.05,3
112607,"PHYSICAL BUILDING",31244.0,87.6,3
112618,"BUILDING STRUCTURE",44461.0,142.2,3
112619,"PHYSICAL BUILDING",31886.0,89.4,3
112642,"BUILDING STRUCTURE",45446.0,145.35,3
112643,"PHYSICAL BUILDING",32635.0,91.5,3
112648,"BUILDING STRUCTURE",45728.0,146.25,3
112654,"BUILDING STRUCTURE",46712.0,149.4,3
112690,"BUILDING STRUCTURE",46431.0,148.5,3
112691,"PHYSICAL BUILDING",33170.0,93.0,3
112696,"BUILDING STRUCTURE",46712.0,149.4,3
112697,"PHYSICAL BUILDING",33491.0,93.9,3
112702,"BUILDING STRUCTURE",47697.0,152.55,3
124882,"BUILDING STRUCTURE",43758.0,139.95,3
124883,"PHYSICAL BUILDING",31458.0,88.2,3
124888,"BUILDING STRUCTURE",43476.0,139.05,3
124889,"PHYSICAL BUILDING",31244.0,87.6,3
124894,"BUILDING STRUCTURE",44461.0,142.2,3
124895,"PHYSICAL BUILDING",31993.0,89.7,3
124906,"BUILDING STRUCTURE",45446.0,145.35,3
124907,"PHYSICAL BUILDING",32635.0,91.5,3
124930,"BUILDING STRUCTURE",46431.0,148.5,3
124931,"PHYSICAL BUILDING",33170.0,93.0,3
124936,"BUILDING STRUCTURE",46712.0,149.4,3
124942,"BUILDING STRUCTURE",47697.0,152.55,3
124978,"BUILDING STRUCTURE",47416.0,151.65,3
124979,"PHYSICAL BUILDING",33919.0,95.1,3
149458,"BUILDING STRUCTURE",44743.0,143.1,3
149459,"PHYSICAL BUILDING",32207.0,90.3,3
149464,"BUILDING STRUCTURE",44461.0,142.2,3
149465,"PHYSICAL BUILDING",31993.0,89.7,3
149470,"BUILDING STRUCTURE",45446.0,145.35,3
149471,"PHYSICAL BUILDING",32742.0,91.8,3
2004,"MANAGEMENT",10044.0,9.3,1
2010,"MANAGEMENT",9720.0,9.0,1
2016,"MANAGEMENT",11988.0,11.1,1
2028,"MANAGEMENT",14256.0,13.2,1
2052,"MANAGEMENT",16524.0,15.3,1
2100,"MANAGEMENT",18792.0,17.4,1
2196,"MANAGEMENT",21060.0,19.5,1
2202,"MANAGEMENT",21060.0,19.5,1
2388,"MANAGEMENT",23328.0,21.6,1
2394,"MANAGEMENT",23328.0,21.6,1
2400,"MANAGEMENT",25596.0,23.7,1
2772,"MANAGEMENT",25596.0,23.7,1
2778,"MANAGEMENT",25596.0,23.7,1
2784,"MANAGEMENT",27864.0,25.8,1
2796,"MANAGEMENT",30132.0,27.9,1
3540,"MANAGEMENT",27864.0,25.8,1
3546,"MANAGEMENT",27864.0,25.8,1
3552,"MANAGEMENT",30132.0,27.9,1
3564,"MANAGEMENT",32400.0,30.0,1
3588,"MANAGEMENT",34668.0,32.1,1
3636,"MANAGEMENT",36936.0,34.2,1
5076,"MANAGEMENT",30132.0,27.9,1
5082,"MANAGEMENT",30132.0,27.9,1
5088,"MANAGEMENT",32400.0,30.0,1
5100,"MANAGEMENT",34668.0,32.1,1
5124,"MANAGEMENT",36936.0,34.2,1
5172,"MANAGEMENT",39204.0,36.3,1
5268,"MANAGEMENT",41472.0,38.4,1
5460,"MANAGEMENT",43740.0,40.5,1
5844,"MANAGEMENT",46008.0,42.6,1
8148,"MANAGEMENT",32400.0,30.0,1
8154,"MANAGEMENT",32400.0,30.0,1
8160,"MANAGEMENT",34668.0,32.1,1
8172,"MANAGEMENT",36936.0,34.2,1
8196,"MANAGEMENT",39204.0,36.3,1
8244,"MANAGEMENT",41472.0,38.4,1
8340,"MANAGEMENT",43740.0,40.5,1
8346,"MANAGEMENT",43740.0,40.5,1
8532,"MANAGEMENT",46008.0,42.6,1
8538,"MANAGEMENT",46008.0,42.6,1
8916,"MANAGEMENT",48276.0,44.7,1
9684,"MANAGEMENT",50544.0,46.8,1
14292,"MANAGEMENT",34668.0,32.1,1
14298,"MANAGEMENT",34668.0,32.1,1
14304,"MANAGEMENT",36936.0,34.2,1
14316,"MANAGEMENT",39204.0,36.3,1
14340,"MANAGEMENT",41472.0,38.4,1
14388,"MANAGEMENT",43740.0,40.5,1
14484,"MANAGEMENT",46008.0,42.6,1
14490,"MANAGEMENT",46008.0,42.6,1
14676,"MANAGEMENT",48276.0,44.7,1
14682,"MANAGEMENT",48276.0,44.7,1
14688,"MANAGEMENT",50220.0,46.5,1
15060,"MANAGEMENT",50544.0,46.8,1
15066,"MANAGEMENT",50220.0,46.5,1
15072,"MANAGEMENT",52488.0,48.6,1
15828,"MANAGEMENT",52812.0,48.9,1
15834,"MANAGEMENT",52488.0,48.6,1
17364,"MANAGEMENT",55080.0,51.0,1
17370,"MANAGEMENT",54756.0,50.7,1
20436,"MANAGEMENT",57348.0,53.1,1
26580,"MANAGEMENT",36936.0,34.2,1
26586,"MANAGEMENT",36936.0,34.2,1
26592,"MANAGEMENT",39204.0,36.3,1
26604,"MANAGEMENT",41472.0,38.4,1
26628,"MANAGEMENT",43740.0,40.5,1
26676,"MANAGEMENT",46008.0,42.6,1
26772,"MANAGEMENT",48276.0,44.7,1
26778,"MANAGEMENT",48276.0,44.7,1
26964,"MANAGEMENT",50544.0,46.8,1
26970,"MANAGEMENT",50544.0,46.8,1
26976,"MANAGEMENT",52488.0,48.6,1
27348,"MANAGEMENT",52812.0,48.9,1
27354,"MANAGEMENT",52488.0,48.6,1
27360,"MANAGEMENT",54756.0,50.7,1
27372,"MANAGEMENT",57024.0,52.8,1
28116,"MANAGEMENT",55080.0,51.0,1
28122,"MANAGEMENT",54756.0,50.7,1
28128,"MANAGEMENT",57024.0,52.8,1
28140,"MANAGEMENT",59292.0,54.9,1
29652,"MANAGEMENT",57348.0,53.1,1
29658,"MANAGEMENT",57024.0,52.8,1
29664,"MANAGEMENT",59292.0,54.9,1
32724,"MANAGEMENT",59616.0,55.2,1
32730,"MANAGEMENT",59292.0,54.9,1
38868,"MANAGEMENT",61236.0,56.7,1
51156,"MANAGEMENT",39204.0,36.3,1
51162,"MANAGEMENT",39204.0,36.3,1
51168,"MANAGEMENT",41472.0,38.4,1
51180,"MANAGEMENT",43740.0,40.5,1
51204,"MANAGEMENT",46008.0,42.6,1
51252,"MANAGEMENT",48276.0,44.7,1
51348,"MANAGEMENT",50544.0,46.8,1
51354,"MANAGEMENT",50544.0,46.8,1
51540,"MANAGEMENT",52812.0,48.9,1
51546,"MANAGEMENT",52812.0,48.9,1
51552,"MANAGEMENT",54756.0,50.7,1
51924,"MANAGEMENT",55080.0,51.0,1
51930,"MANAGEMENT",54756.0,50.7,1
51936,"MANAGEMENT",57024.0,52.8,1
51948,"MANAGEMENT",59292.0,54.9,1
52692,"MANAGEMENT",57348.0,53.1,1
52698,"MANAGEMENT",57024.0,52.8,1
52704,"MANAGEMENT",59292.0,54.9,1
52716,"MANAGEMENT",61560.0,57.0,1
52740,"MANAGEMENT",64800.0,60.0,1
52788,"MANAGEMENT",67068.0,62.1,1
54228,"MANAGEMENT",59616.0,55.2,1
54234,"MANAGEMENT",59292.0,54.9,1
54240,"MANAGEMENT",61560.0,57.0,1
54252,"MANAGEMENT",64800.0,60.0,1
54276,"MANAGEMENT",67068.0,62.1,1
57300,"MANAGEMENT",61884.0,57.3,1
57306,"MANAGEMENT",61560.0,57.0,1
57312,"MANAGEMENT",64800.0,60.0,1
57324,"MANAGEMENT",67068.0,62.1,1
57348,"MANAGEMENT",69336.0,64.2,1
63444,"MANAGEMENT",63504.0,58.8,1
63450,"MANAGEMENT",64800.0,60.0,1
63456,"MANAGEMENT",67068.0,62.1,1
75732,"MANAGEMENT",65772.0,60.9,1
75738,"MANAGEMENT",67068.0,62.1,1
100308,"MANAGEMENT",41472.0,38.4,1
100314,"MANAGEMENT",41472.0,38.4,1
100320,"MANAGEMENT",43740.0,40.5,1
100332,"MANAGEMENT",46008.0,42.6,1
100356,"MANAGEMENT",48276.0,44.7,1
100404,"MANAGEMENT",50544.0,46.8,1
100500,"MANAGEMENT",52812.0,48.9,1
100506,"MANAGEMENT",52812.0,48.9,1
100692,"MANAGEMENT",55080.0,51.0,1
100698,"MANAGEMENT",55080.0,51.0,1
100704,"MANAGEMENT",57024.0,52.8,1
101076,"MANAGEMENT",57348.0,53.1,1
101082,"MANAGEMENT",57024.0,52.8,1
101088,"MANAGEMENT",59292.0,54.9,1
101100,"MANAGEMENT",61560.0,57.0,1
101844,"MANAGEMENT",59616.0,55.2,1
101850,"MANAGEMENT",59292.0,54.9,1
101856,"MANAGEMENT",61560.0,57.0,1
101868,"MANAGEMENT",63828.0,59.1,1
101892,"MANAGEMENT",67068.0,62.1,1
101940,"MANAGEMENT",69336.0,64.2,1
103380,"MANAGEMENT",61884.0,57.3,1
103386,"MANAGEMENT",61560.0,57.0,1
103392,"MANAGEMENT",63828.0,59.1,1
103404,"MANAGEMENT",67068.0,62.1,1
103428,"MANAGEMENT",69336.0,64.2,1
103476,"MANAGEMENT",71604.0,66.3,1
103572,"MANAGEMENT",73872.0,68.4,1
103764,"MANAGEMENT",76140.0,70.5,1
104148,"MANAGEMENT",78408.0,72.6,1
106452,"MANAGEMENT",64152.0,59.4,1
106458,"MANAGEMENT",63828.0,59.1,1
106464,"MANAGEMENT",67068.0,62.1,1
106476,"MANAGEMENT",69336.0,64.2,1
106500,"MANAGEMENT",71604.0,66.3,1
106548,"MANAGEMENT",73872.0,68.4,1
106644,"MANAGEMENT",76140.0,70.5,1
112596,"MANAGEMENT",65772.0,60.9,1
112602,"MANAGEMENT",67068.0,62.1,1
112608,"MANAGEMENT",69336.0,64.2,1
112620,"MANAGEMENT",71604.0,66.3,1
112644,"MANAGEMENT",73872.0,68.4,1
112692,"MANAGEMENT",76140.0,70.5,1
124884,"MANAGEMENT",68040.0,63.0,1
124890,"MANAGEMENT",69336.0,64.2,1
124896,"MANAGEMENT",71604.0,66.3,1
124908,"MANAGEMENT",73872.0,68.4,1
124932,"MANAGEMENT",76140.0,70.5,1
124980,"MANAGEMENT",78408.0,72.6,1
149460,"MANAGEMENT",70308.0,65.1,1
149466,"MANAGEMENT",71604.0,66.3,1
149472,"MANAGEMENT",73872.0,68.4,1
2002,"REPORTING NEEDS",7410.0,22.5,3
2008,"REPORTING NEEDS",7410.0,22.5,3
2014,"REPORTING NEEDS",9485.0,28.8,3
2026,"REPORTING NEEDS",11560.0,35.1,3
2032,"REPORTING NEEDS",11560.0,35.1,3
2050,"REPORTING NEEDS",13634.0,41.4,3
2056,"REPORTING NEEDS",13634.0,41.4,3
2062,"REPORTING NEEDS",15709.0,47.7,3
2098,"REPORTING NEEDS",15709.0,47.7,3
2104,"REPORTING NEEDS",15709.0,47.7,3
2110,"REPORTING NEEDS",17784.0,54.0,3
2194,"REPORTING NEEDS",17784.0,54.0,3
2200,"REPORTING NEEDS",17784.0,54.0,3
2206,"REPORTING NEEDS",19859.0,60.3,3
2218,"REPORTING NEEDS",21934.0,66.6,3
2242,"REPORTING NEEDS",24008.0,72.9,3
2386,"REPORTING NEEDS",19859.0,60.3,3
2392,"REPORTING NEEDS",19859.0,60.3,3
2398,"REPORTING NEEDS",21934.0,66.6,3
2410,"REPORTING NEEDS",24008.0,72.9,3
2434,"REPORTING NEEDS",26083.0,79.2,3
2482,"REPORTING NEEDS",28158.0,85.5,3
2770,"REPORTING NEEDS",21934.0,66.6,3
2776,"REPORTING NEEDS",21934.0,66.6,3
2782,"REPORTING NEEDS",24008.0,72.9,3
2794,"REPORTING NEEDS",26083.0,79.2,3
2818,"REPORTING NEEDS",28158.0,85.5,3
2866,"REPORTING NEEDS",30233.0,91.8,3
2962,"REPORTING NEEDS",32308.0,98.1,3
3538,"REPORTING NEEDS",24008.0,72.9,3
3544,"REPORTING NEEDS",24008.0,72.9,3
3550,"REPORTING NEEDS",26083.0,79.2,3
3562,"REPORTING NEEDS",28158.0,85.5,3
3568,"REPORTING NEEDS",28158.0,85.5,3
3586,"REPORTING NEEDS",30233.0,91.8,3
3634,"REPORTING NEEDS",32308.0,98.1,3
3730,"REPORTING NEEDS",34382.0,104.4,3
3922,"REPORTING NEEDS",36457.0,110.7,3
5074,"REPORTING NEEDS",26083.0,79.2,3
5080,"REPORTING NEEDS",26083.0,79.2,3
5086,"REPORTING NEEDS",28158.0,85.5,3
5098,"REPORTING NEEDS",30233.0,91.8,3
5104,"REPORTING NEEDS",30233.0,91.8,3
5122,"REPORTING NEEDS",32308.0,98.1,3
5128,"REPORTING NEEDS",32308.0,98.1,3
5170,"REPORTING NEEDS",34382.0,104.4,3
5176,"REPORTING NEEDS",34382.0,104.4,3
5266,"REPORTING NEEDS",36457.0,110.7,3
5272,"REPORTING NEEDS",36457.0,110.7,3
5458,"REPORTING NEEDS",38532.0,117.0,3
5842,"REPORTING NEEDS",40607.0,123.3,3
6610,"REPORTING NEEDS",42682.0,129.6,3
8146,"REPORTING NEEDS",28158.0,85.5,3
8152,"REPORTING NEEDS",28158.0,85.5,3
8158,"REPORTING NEEDS",30233.0,91.8,3
8170,"REPORTING NEEDS",32308.0,98.1,3
8176,"REPORTING NEEDS",32308.0,98.1,3
8194,"REPORTING NEEDS",34382.0,104.4,3
8200,"REPORTING NEEDS",34382.0,104.4,3
8206,"REPORTING NEEDS",36457.0,110.7,3
8242,"REPORTING NEEDS",36457.0,110.7,3
8248,"REPORTING NEEDS",36457.0,110.7,3
8254,"REPORTING NEEDS",38532.0,117.0,3
8338,"REPORTING NEEDS",38532.0,117.0,3
8344,"REPORTING NEEDS",38532.0,117.0,3
8350,"REPORTING NEEDS",40607.0,123.3,3
8530,"REPORTING NEEDS",40607.0,123.3,3
8536,"REPORTING NEEDS",40607.0,123.3,3
8914,"REPORTING NEEDS",42682.0,129.6,3
8920,"REPORTING NEEDS",42682.0,129.6,3
9682,"REPORTING NEEDS",44756.0,135.9,3
9688,"REPORTING NEEDS",44756.0,135.9,3
11218,"REPORTING NEEDS",46831.0,142.2,3
14290,"REPORTING NEEDS",30233.0,91.8,3
14296,"REPORTING NEEDS",30233.0,91.8,3
14302,"REPORTING NEEDS",32308.0,98.1,3
14314,"REPORTING NEEDS",34382.0,104.4,3
14320,"REPORTING NEEDS",34382.0,104.4,3
14338,"REPORTING NEEDS",36457.0,110.7,3
14344,"REPORTING NEEDS",36457.0,110.7,3
14350,"REPORTING NEEDS",38532.0,117.0,3
14386,"REPORTING NEEDS",38532.0,117.0,3
14392,"REPORTING NEEDS",38532.0,117.0,3
14398,"REPORTING NEEDS",40607.0,123.3,3
14482,"REPORTING NEEDS",40607.0,123.3,3
14488,"REPORTING NEEDS",40607.0,123.3,3
14494,"REPORTING NEEDS",42682.0,129.6,3
14506,"REPORTING NEEDS",44756.0,135.9,3
14530,"REPORTING NEEDS",46831.0,142.2,3
14674,"REPORTING NEEDS",42682.0,129.6,3
14680,"REPORTING NEEDS",42682.0,129.6,3
14686,"REPORTING NEEDS",44756.0,135.9,3
14698,"REPORTING NEEDS",46831.0,142.2,3
15058,"REPORTING NEEDS",44756.0,135.9,3
15064,"REPORTING NEEDS",44756.0,135.9,3
15070,"REPORTING NEEDS",46831.0,142.2,3
15826,"REPORTING NEEDS",46831.0,142.2,3
15832,"REPORTING NEEDS",46831.0,142.2,3
15838,"REPORTING NEEDS",48906.0,148.5,3
17362,"REPORTING NEEDS",48906.0,148.5,3
17368,"REPORTING NEEDS",48906.0,148.5,3
20434,"REPORTING NEEDS",50981.0,154.8,3
26578,"REPORTING NEEDS",32308.0,98.1,3
26584,"REPORTING NEEDS",32308.0,98.1,3
26590,"REPORTING NEEDS",34382.0,104.4,3
26602,"REPORTING NEEDS",36457.0,110.7,3
26608,"REPORTING NEEDS",36457.0,110.7,3
26626,"REPORTING NEEDS",38532.0,117.0,3
26632,"REPORTING NEEDS",38532.0,117.0,3
26638,"REPORTING NEEDS",40607.0,123.3,3
26674,"REPORTING NEEDS",40607.0,123.3,3
26680,"REPORTING NEEDS",40607.0,123.3,3
26686,"REPORTING NEEDS",42682.0,129.6,3
26770,"REPORTING NEEDS",42682.0,129.6,3
26776,"REPORTING NEEDS",42682.0,129.6,3
26782,"REPORTING NEEDS",44756.0,135.9,3
26794,"REPORTING NEEDS",46831.0,142.2,3
26818,"REPORTING NEEDS",48906.0,148.5,3
26962,"REPORTING NEEDS",44756.0,135.9,3
